session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,100218.9873046875,20816.9560546875,79402.03125,13,80,-109272,-1040590,10.074183036886591,0.9999105868356322,2.072999694933771,0.9978810057015536,8.00118334195282,0.9999997793710543
1,99873.931640625,20523.900390625,79350.03125,-11,80,130565,-1120642,10.028608428455511,0.9999219240793364,2.0298849004984807,0.9980777346258695,7.998723527957032,0.9999997659666823
2,98655.765625,19221.734375,79434.03125,29,80,-270805,-1040558,9.945418910592359,0.99994891138463,1.9418950785223164,0.998673054556538,8.003523832070039,0.9999998209848477
3,100684.53125,21382.5,79302.03125,64,80,-618779,-1120690,10.131474681420892,0.9997916206469842,2.132083288769347,0.9952928726800085,7.999391392651544,0.999999839590271
4,99128.33203125,19766.30078125,79362.03125,13,80,-110237,-1040630,9.947029596408827,0.999955089221149,1.9458532568436093,0.9988322350603945,8.001176339565223,0.999999909143541
5,98170.453125,18815.421875,79355.03125,-5,80,68838,-1120637,9.853189129893309,0.9999477470828045,1.8544788568874022,0.9985526936409551,7.998710273005914,0.9999997567008359
6,99626.91796875,20227.88671875,79399.03125,12,80,-99756,-1040593,10.015371153250266,0.999879311666418,2.014665629985677,0.9970328526718225,8.000705523264593,0.999999774367655
7,99986.9248046875,20705.8935546875,79281.03125,-43,80,450682,-1120711,10.052342033543919,0.9999014396394562,2.053494435055743,0.9976682592398437,7.998847598488175,0.9999997382738338
8,98501.765625,19102.734375,79399.03125,66,80,-640509,-1040593,10.033215026844669,0.9999443491737219,2.030097510479776,0.9986619159082518,8.003117516364895,0.9999997184160837
9,99448.87890625,20189.84765625,79259.03125,-21,80,230154,-1120733,9.941898688487491,0.9998402339583432,1.9491610906406136,0.9958408794862594,7.992737597846873,0.9999997671536102
10,99718.0380859375,20341.0068359375,79377.03125,21,80,-189673,-1040615,10.08401910393925,0.9997057032708649,2.0834378419043786,0.9931482234306749,8.000581262034872,0.9999998671280663
11,99444.3671875,20117.3359375,79327.03125,-20,80,220033,-1120665,10.043537295978293,0.9999427490821956,2.0438447289570916,0.9986235500580414,7.999692567021198,0.9999995418492127
12,98476.1015625,19066.0703125,79410.03125,8,80,-60952,-1040582,9.909671673149143,0.9999276613437796,1.90986955811912,0.997972381412192,7.999802115030021,0.9999997755524757
13,98683.24609375,19308.21484375,79375.03125,-44,80,459286,-1120617,9.91329798322463,0.9999684559280468,1.9126080733241744,0.9991659867147774,8.000689909900458,0.9999996468911995
14,98050.3193359375,18737.2880859375,79313.03125,-19,80,208732,-1040679,9.89330967814777,0.999819834914112,1.8926581815447054,0.9951155686227108,8.000651496603062,0.9999998038949786
15,98707.099609375,19284.068359375,79423.03125,59,80,-570693,-1120569,9.990927574554448,0.9998997713568227,1.9907618750096763,0.9974850172822433,8.000165699544771,0.9999998772425851
16,97339.23828125,17956.20703125,79383.03125,22,80,-201997,-1040609,9.820198473640612,0.9998635236485863,1.8208065917465044,0.9961595671262455,7.999391881894107,0.9999997522387566
17,97877.685546875,18573.654296875,79304.03125,77,80,-751428,-1120688,9.832794658559187,0.999812170671127,1.8392215113636443,0.9945717859500338,7.993573147195548,0.9999996167248243
18,100702.4091796875,21296.3779296875,79406.03125,-3,80,51299,-1040586,10.133702268343697,0.9999689280193659,2.132883501563345,0.9992953493949852,8.000818766780354,0.999999773731606
19,99345.626953125,20018.595703125,79327.03125,50,80,-479642,-1120665,9.997851371727124,0.999961576876007,1.9898671090902875,0.9990648688937419,8.00798426263684,0.9999991385818973
20,98576.396484375,19219.365234375,79357.03125,-58,80,599296,-1040635,9.95881372828638,0.9998217269094599,1.956287941490768,0.9953949575288802,8.002525786795612,0.9999998055375512
21,97903.205078125,18436.173828125,79467.03125,15,80,-131602,-1120525,9.80526138344506,0.9999542773580902,1.7980054848254532,0.9985284677894917,8.007255898619608,0.9999989353132201
22,98763.1240234375,19388.0927734375,79375.03125,21,80,-190484,-1040617,9.966317057572327,0.9999550696210748,1.9638265807402926,0.9988345576824743,8.002490476832032,0.9999998157031774
23,100076.25,20797.21875,79279.03125,48,80,-459324,-1120713,10.09912630244572,0.9999337239843087,2.100451084626586,0.9984626985489746,7.998675217819131,0.9999998084678672
24,98465.4453125,19065.4140625,79400.03125,56,80,-541003,-1040592,9.955132011114808,0.9999575421152146,1.9547399889869448,0.9988973550210247,8.00039202212786,0.9999997811236409
25,98515.365234375,19157.333984375,79358.03125,6,80,-40843,-1120634,9.96476381505702,0.9999105903989354,1.9656501779880686,0.9977298851390816,7.999113637068951,0.9999998293506577
26,100271.5107421875,20877.4794921875,79394.03125,67,80,-649009,-1040598,10.053281925239881,0.9999133692150278,2.053463396901559,0.9979278644026386,7.999818528338326,0.9999998003685614
27,99095.1259765625,19745.0947265625,79350.03125,47,80,-450166,-1120642,10.006196795524883,0.999930561073215,2.0077955730056014,0.9982713407814806,7.998401222519284,0.9999997896596726
28,99541.248046875,20251.216796875,79290.03125,51,80,-490025,-1040702,10.014308135283983,0.9999647634467679,2.0138528431352496,0.9991348992768516,8.000455292148736,0.999999903450388
29,98472.2255859375,19090.1943359375,79382.03125,29,80,-270962,-1120610,9.917180532327013,0.9997718088254991,1.9147407076398175,0.99394083101437,8.002439824687198,0.9999997257297497
30,100505.146484375,21072.115234375,79433.03125,77,80,-748876,-1040559,10.126387256755867,0.9999160922066838,2.115264518222416,0.9981823100199733,8.011122738533448,0.9999986467145637
31,99568.384765625,20008.353515625,79560.03125,-5,80,69986,-1120432,10.029827533526607,0.9998900404717316,2.031067854511317,0.9973187271851841,7.998759679015285,0.9999999217236123
32,99215.431640625,19731.400390625,79484.03125,15,80,-130324,-1040508,9.901634101725458,0.9999269073981392,1.8937879541643208,0.9980267169741474,8.007846147561139,0.9999996420562688
33,100327.6640625,20876.6328125,79451.03125,-8,80,100860,-1120541,10.089693219621745,0.9998743600653499,2.0895024892991914,0.9971040243913613,8.000190730322554,0.9999998392643319
34,100299.626953125,20856.595703125,79443.03125,10,80,-79189,-1040549,10.157296661060846,0.9999207106734068,2.148026176646524,0.9981416501324574,8.009270484414323,0.999999121195208
35,98994.388671875,19678.357421875,79316.03125,58,80,-560291,-1120676,9.944625115464817,0.9998352979112625,1.9447966932688106,0.9957018834546005,7.999828422196009,0.9999997745257515
36,98276.2900390625,18854.2587890625,79422.03125,21,80,-191073,-1040570,9.905677995398708,0.9999094551967835,1.9026400656596338,0.9975862758899677,8.003037929739076,0.9999997407521738
37,100365.5546875,21079.5234375,79286.03125,72,80,-699135,-1120706,10.123759127583646,0.9999443953905188,2.1241540053341295,0.9987474570702259,7.999605122249515,0.9999996856844151
38,99180.7333984375,19761.7021484375,79419.03125,67,80,-650247,-1040573,9.991737605087991,0.9997855900914082,1.9881422541136646,0.9944978196578604,8.003595350974324,0.9999997054842539
39,98785.90625,19452.875,79333.03125,34,80,-320358,-1120659,9.991360653389505,0.9999548732772277,1.9916059323410473,0.9988853056610234,7.999754721048454,0.9999998005885584
40,98858.37890625,19447.34765625,79411.03125,50,80,-480409,-1040581,9.993948716004098,0.9998862359677397,1.9925720516178589,0.9971310180392291,8.001376664386243,0.9999998281698246
41,98221.404296875,18925.373046875,79296.03125,-15,80,168953,-1120696,9.884775527014542,0.9998099309190565,1.8849696665447755,0.9948059937980079,7.999805860469766,0.9999996453681621
42,98247.0703125,18757.0390625,79490.03125,45,80,-431263,-1040502,9.956235344665988,0.9999608361556058,1.9521448880946781,0.9989852761723408,8.004090456571312,0.9999998001624805
43,99259.03125,19880,79379.03125,0,80,19880,-1120613,9.897468851565451,0.999907161203249,1.8975956570319745,0.9974952752020307,7.999873194533475,0.9999997633765838
44,99010.5712890625,19614.5400390625,79396.03125,63,80,-610316,-1040596,10.005315802249992,0.9999479909284709,2.003122725651064,0.9987170258573883,8.002193076598928,0.9999997155902238
45,98882.6044921875,19552.5732421875,79330.03125,47,80,-450408,-1120662,9.944950716435361,0.9999467032946218,1.9454612300399938,0.998606856282364,7.999489486395365,0.9999997027463573
46,100138.49609375,20772.46484375,79366.03125,62,80,-599031,-1040626,10.088479769605234,0.9999427736659167,2.0867164019753464,0.9986643149005665,8.001763367629882,0.9999998022461624
47,100031.265625,20517.234375,79514.03125,68,80,-659627,-1120478,10.111857340601777,0.9998239074969024,2.09547797266393,0.9959766084515103,8.016379367937846,0.9999988303805564
48,99574.03125,20250,79324.03125,0,80,20250,-1040668,10.053746978971388,0.9999571835683881,2.0540530813355087,0.9990055173054473,7.999693897635878,0.9999998682732071
49,98071.541015625,18783.509765625,79288.03125,-3,80,48765,-1120704,9.845806143596253,0.9999610517419057,1.847668523890982,0.9989051648996616,7.998137619705267,0.9999997245480844
50,101496.765625,22156.734375,79340.03125,54,80,-517842,-1040652,10.253696845569449,0.999841964701398,2.2515610615163397,0.9966992512434792,8.00213578405311,0.9999998754796392
51,99703.5078125,20212.4765625,79491.03125,-10,80,120189,-1120501,10.043578386189042,0.9999091082790454,2.0450801377440944,0.9978123892697947,7.998498248444947,0.9999998175416002
52,100301.4052734375,20912.3740234375,79389.03125,47,80,-449178,-1040603,10.033423331858314,0.999915627868239,2.0338568802708434,0.9979861866317006,7.999566451587473,0.9999996932081298
53,99326.474609375,19827.443359375,79499.03125,-3,80,49825,-1120493,9.961598681045018,0.9999052372725314,1.9572621542625768,0.9977090890413487,8.004336526782442,0.9999994311782543
54,98255.07421875,18839.04296875,79416.03125,65,80,-631310,-1040576,9.879980542968772,0.999913955685115,1.8776654942682485,0.9976558509627145,8.002315048700527,0.9999997573282281
55,99433.234375,20117.203125,79316.03125,52,80,-500091,-1120676,9.963826680218641,0.9999190402245816,1.9634464717651212,0.9978876553699226,8.00038020845352,0.9999998307660215
56,97090.4296875,17654.3984375,79436.03125,28,80,-262436,-1040556,9.763883756305937,0.999908606769278,1.7624916215661957,0.9972081536936085,8.001392134739746,0.9999997513225569
57,98459.548828125,19148.517578125,79311.03125,1,80,9153,-1120681,9.886822865481397,0.9999223343601527,1.8879379381076653,0.9978646425227815,7.998884927373733,0.9999997702087702
58,99817.349609375,20393.318359375,79424.03125,26,80,-239577,-1040568,10.009687817899163,0.9998446957991242,2.0106029277837543,0.9961694728174987,7.999084890115407,0.9999998450639582
59,99989.3046875,20620.2734375,79369.03125,23,80,-209303,-1120623,10.084677336945713,0.9998899581408847,2.084251024018047,0.9974338891603292,8.000426312927663,0.9999998283114726
60,98977.07421875,19574.04296875,79403.03125,44,80,-420448,-1040589,9.919835214118836,0.9999486654357301,1.918675628844561,0.998635431181817,8.00115958527427,0.9999997837407031
61,100881.5185546875,21630.4873046875,79251.03125,-49,80,511589,-1120741,10.080800578531592,0.9999561587037744,2.082467091311708,0.9989926271624328,7.9983334872198855,0.9999997683333411
62,98139.6005859375,18732.5693359375,79407.03125,71,80,-691303,-1040585,9.872428979165848,0.9998827859135632,1.8715771093354354,0.9967236917014984,8.000851869830411,0.9999997966145591
63,98124.7890625,18761.7578125,79363.03125,-20,80,218835,-1120629,9.876892121340752,0.9999160532084093,1.8772295500285674,0.997712569428731,7.999662571312184,0.9999998031538648
64,98232.40625,18915.375,79317.03125,56,80,-541103,-1040675,9.831402774849797,0.9998536291688113,1.8297112951668997,0.9958184076862486,8.001691479682899,0.9999997739671641
65,101484.60546875,22183.57421875,79301.03125,4,80,-17819,-1120691,10.158635268609718,0.9998662635957062,2.1543224471279436,0.9969542688226795,8.004312821481776,0.9999995902399964
66,97758.84375,18367.8125,79391.03125,80,80,-781315,-1040601,9.879445987272707,0.9999169218343494,1.8791903867328719,0.9977142587921639,8.000255600539834,0.9999998063524042
67,98293.2783203125,18865.2470703125,79428.03125,59,80,-570901,-1120564,9.887738845051377,0.9999266730772868,1.88709928482643,0.9979832235971726,8.00063956022495,0.9999997863640419
68,99018.1474609375,19547.1162109375,79471.03125,-19,80,209554,-1040521,9.957394526493374,0.9998289521984758,1.9557105729521784,0.9956387735435422,8.001683953541193,0.9999998338674646
69,99679.0400390625,20294.0087890625,79385.03125,31,80,-289759,-1120607,10.035810655252954,0.9998968936170338,2.0376643350599175,0.9975334180467884,7.998146320193039,0.9999994310377408
