session_id,day,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,-2,100025.9873046875,20656.9560546875,79369.03125,10.049008402216494,0.9999061325369684,2.0525376211531503,0.9978699720470037,7.996470781063344,0.9999996516644394
1,-1,99616.931640625,20342.900390625,79274.03125,10.001860559191659,0.9999229032743429,2.0082802754404345,0.9980168059209912,7.993580283751225,0.999999474806106
2,-2,98371.765625,19012.734375,79359.03125,9.91343976008274,0.9999554100619914,1.9171546777649124,0.9987950967473027,7.996285082317825,0.9999997766004667
3,-1,100355.53125,21184.5,79171.03125,10.095339202932392,0.9997792908965635,2.1049728572682427,0.9947841258023075,7.990366345664148,0.9999995902225923
4,-2,98831.33203125,19519.30078125,79312.03125,9.91053210897454,0.9999561106632078,1.9139597934206747,0.9988308112639239,7.996572315553865,0.9999999165187945
5,-1,97854.453125,18616.421875,79238.03125,9.814705100620149,0.9999463915875989,1.830614444108758,0.998519012966538,7.9840906565113885,0.9999993425189414
6,-2,99305.91796875,19971.88671875,79334.03125,9.974347548588604,0.999871521448687,1.980675534713776,0.9967455792172517,7.993672013874822,0.999999755085841
7,-1,99516.9248046875,20292.8935546875,79224.03125,9.993433221298702,0.9998884539480579,1.9978536013653347,0.9974381635131452,7.995579619933366,0.9999988723306048
8,-2,98232.765625,18918.734375,79314.03125,10.001579385528743,0.999948897474072,2.0067839613486402,0.9987603430787168,7.9947954241801,0.9999996829639096
9,-1,99211.87890625,20174.84765625,79037.03125,9.922941217065327,0.9998500976507042,1.9513286737415607,0.9958105963612718,7.97161254332377,0.9999991304562222
10,-2,99559.0380859375,20199.0068359375,79360.03125,10.067612204544606,0.9996998486526587,2.0680433137905974,0.9927903421484494,7.999568890754009,0.9999996895464498
11,-1,99148.3671875,19987.3359375,79161.03125,10.009975449847774,0.9999434192440908,2.0279990135226345,0.9985741237964031,7.9819764363251355,0.9999990684910263
12,-2,98205.1015625,18882.0703125,79323.03125,9.876988253010039,0.9999217071101444,1.884934761727772,0.9977217865365583,7.992053491282269,0.9999996411952178
13,-1,98384.24609375,19214.21484375,79170.03125,9.8832744399564,0.9999666202982667,1.9028890544599522,0.9991881176058348,7.9803853854964455,0.9999985384736234
14,-2,97611.3193359375,18371.2880859375,79240.03125,9.836633612306077,0.9998420559363859,1.84396870543381,0.9954590447983304,7.99266490687227,0.9999997510825926
15,-1,98204.099609375,18904.068359375,79300.03125,9.927771213029537,0.9999203315532129,1.940247143386529,0.9979395573294573,7.987524069643008,0.9999990605564453
16,-2,97138.23828125,17835.20703125,79303.03125,9.786597772208507,0.999856619518119,1.7970652392763136,0.9960066805447347,7.989532532932192,0.9999995209543213
17,-1,97401.685546875,18354.654296875,79047.03125,9.775491337407407,0.999790018430924,1.8084368320037976,0.9940124278566244,7.967054505403609,0.9999991917866663
18,-2,100418.4091796875,21071.3779296875,79347.03125,10.099252779971447,0.9999716901244166,2.1041642351934025,0.9993508377582799,7.99508854477804,0.999999728244947
19,-1,99092.626953125,19923.595703125,79169.03125,9.973911920054405,0.999956405615044,1.97885143938689,0.9990657598007506,7.995060480667512,0.9999966176660094
20,-2,98222.396484375,18956.365234375,79266.03125,9.912430613207261,0.9998131054736202,1.921234751828762,0.995131829796327,7.9911958613784995,0.9999997776356612
21,-1,97553.205078125,18288.173828125,79265.03125,9.76296056505817,0.9999495137962706,1.7770145903091599,0.9984660856661806,7.985945974749011,0.999999144616962
22,-2,98460.1240234375,19156.0927734375,79304.03125,9.932157482298166,0.999953001116752,1.9355089875491167,0.9987942301579867,7.996648494749047,0.9999997585868301
23,-1,99513.25,20411.21875,79102.03125,10.028442257081425,0.9999296448735575,2.0480482362645573,0.9983272954183094,7.980394020816863,0.999999699650756
24,-2,98271.4453125,18968.4140625,79303.03125,9.936865887817037,0.9999585304958905,1.9441670550892154,0.9989294460013602,7.992698832727819,0.9999997178605156
25,-1,98054.365234375,18797.333984375,79257.03125,9.904164463863975,0.9999284202682209,1.9164881559424483,0.99809317222188,7.987676307921524,0.999999677834498
26,-2,99984.5107421875,20611.4794921875,79373.03125,10.01039968637089,0.9999021501629669,2.018018190432196,0.9976413553882181,7.992381495938696,0.9999992314014393
27,-1,98811.1259765625,19660.0947265625,79151.03125,9.978874196719158,0.9999305081376154,2.00092744454092,0.9982402638200608,7.97794675217824,0.9999993361563839
28,-2,99200.248046875,19959.216796875,79241.03125,9.97730197077178,0.9999651679342947,1.9802358298230796,0.9991123617868146,7.997066140948702,0.999999861109255
29,-1,98169.2255859375,18953.1943359375,79216.03125,9.876925792004437,0.9997595211747956,1.892721385739945,0.9936391031226678,7.984204406264492,0.999999566699008
30,-2,100137.146484375,20755.115234375,79382.03125,10.077436318287278,0.999911151448596,2.071216781798312,0.9980739852630155,8.006219536488965,0.9999985437838504
31,-1,99215.384765625,19832.353515625,79383.03125,9.9898778721295,0.9999010538952491,2.0092168939070127,0.9975225939879795,7.980660978222485,0.9999998303938533
32,-2,98844.431640625,19426.400390625,79418.03125,9.854004000829526,0.9999156422778098,1.8535826392562675,0.9976738125135101,8.00042136157326,0.9999996588560831
33,-1,99912.6640625,20661.6328125,79251.03125,10.037098487319902,0.9998594242885863,2.0587121993992885,0.9966849515568431,7.978386287920618,0.9999997785598631
34,-2,99758.626953125,20353.595703125,79405.03125,10.084135838712356,0.9999381765114878,2.077790995682172,0.9984594765624705,8.006344843030181,0.9999991151617246
35,-1,98763.388671875,19601.357421875,79162.03125,9.919918299434125,0.9998305092717048,1.9343792541786362,0.9955396295301526,7.985539045255491,0.9999995608777621
36,-2,97897.2900390625,18553.2587890625,79344.03125,9.858274713931293,0.9999219219993368,1.8637660221908934,0.9978416750170344,7.994508691740401,0.9999997533336177
37,-1,99960.5546875,20849.5234375,79111.03125,10.07459560797251,0.9999369477686278,2.091398144232571,0.9985953856254619,7.983197463739941,0.9999994872738424
38,-2,99043.7333984375,19663.7021484375,79380.03125,9.975966989773447,0.9997669505820794,1.9756674770489169,0.9940897044128851,8.000299512724535,0.9999997006581213
39,-1,98335.90625,19161.875,79174.03125,9.937269463767095,0.999953119336991,1.9550016514550046,0.9988187586635988,7.9822678123120925,0.9999997445625923
40,-2,98662.37890625,19304.34765625,79358.03125,9.971662548025598,0.9998954993941289,1.9761525634474848,0.9973308325414111,7.995509984578116,0.9999998222380242
41,-1,97794.404296875,18666.373046875,79128.03125,9.830496632975521,0.9998097567377847,1.8480519702625524,0.9947003583064834,7.982444662712966,0.9999995347099948
42,-2,98012.0703125,18587.0390625,79425.03125,9.925875572802392,0.9999623692162274,1.9280445874350314,0.9990122063967986,7.99783098536736,0.999999807508687
43,-1,98955.03125,19728,79227.03125,9.860472270116503,0.9999073467693717,1.8761818750018366,0.9974540174744075,7.984290395114666,0.9999997059646761
44,-2,98666.5712890625,19354.5400390625,79312.03125,9.961810567658842,0.9999550615321745,1.9687815557776525,0.9988496196749469,7.993029011881189,0.9999997118739165
