session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,100169.9873046875,20735.9560546875,79434.03125,13,80,-109353,-1040558,10.06951894843195,0.999906767352315,2.0639940446497143,0.9977156761937617,8.005524903782236,0.9999996816697291
1,99802.931640625,20436.900390625,79366.03125,-11,80,130478,-1120626,10.021764990041198,0.9999273304166529,2.0218901672145333,0.9982247368022176,7.9998748228266665,0.999999787093451
2,98580.765625,19094.734375,79486.03125,29,80,-270932,-1040506,9.93829997431317,0.9999518602937072,1.9291562058689276,0.9987629941634929,8.00914376844424,0.9999997689040869
3,100685.53125,21355.5,79330.03125,64,80,-618806,-1120662,10.132050238968649,0.9997949710415928,2.1293212698557267,0.9953619360580914,8.00272896911292,0.9999998343892266
4,98977.33203125,19587.30078125,79390.03125,13,80,-110416,-1040602,9.928466460799196,0.9999595472033751,1.9250868316439451,0.9989445695396549,8.003379629155255,0.9999998649517022
5,98073.453125,18662.421875,79411.03125,-5,80,68685,-1120581,9.843218444957602,0.9999501984876177,1.8375888605705022,0.9985788062044583,8.005629584387107,0.999999728376324
6,99535.91796875,20094.88671875,79441.03125,12,80,-99889,-1040551,10.003524906125802,0.9998666112234574,1.9984485598175064,0.9966699466337122,8.005076346308302,0.9999997526645726
7,99812.9248046875,20481.8935546875,79331.03125,-43,80,450458,-1120661,10.028179257940291,0.9998808484587232,2.0265077722038765,0.9971203587055544,8.001671485736415,0.9999997482589854
8,98468.765625,19013.734375,79455.03125,66,80,-640598,-1040537,10.029398392666502,0.9999454784310035,2.0208640627954413,0.9986732218846879,8.008534329871063,0.9999996967371553
9,99440.87890625,20122.84765625,79318.03125,-21,80,230087,-1120674,9.940792765347878,0.9998409264003751,1.9432061439570643,0.9959258008474837,7.99758662139081,0.9999997813748992
10,99612.0380859375,20200.0068359375,79412.03125,21,80,-189814,-1040580,10.072706114578283,0.99968870392045,2.068263057258795,0.9927618835674602,8.00444305731949,0.999999822829078
11,99411.3671875,20048.3359375,79363.03125,-20,80,219964,-1120629,10.039204340464963,0.9999464850352845,2.036163267832277,0.9986907519024898,8.003041072632683,0.9999995442134253
12,98438.1015625,18972.0703125,79466.03125,8,80,-61046,-1040526,9.903611563580808,0.9999170774115685,1.8980640296770648,0.9976996686399516,8.005547533903743,0.9999998000761661
13,98634.24609375,19214.21484375,79420.03125,-44,80,459192,-1120572,9.909118922696841,0.9999705259150429,1.9035667167637607,0.9992005911331641,8.005552205933082,0.9999996027215872
14,97868.3193359375,18526.2880859375,79342.03125,-19,80,208521,-1040650,9.87187088340738,0.9998459316627505,1.8678014164501378,0.9957253549175792,8.004069466957242,0.9999997884593803
15,98615.099609375,19165.068359375,79450.03125,59,80,-570812,-1120542,9.981007929201253,0.9998975568878443,1.9789609801216674,0.9973847263894873,8.002046949079585,0.9999998639229299
16,97326.23828125,17895.20703125,79431.03125,22,80,-202058,-1040561,9.810644530632297,0.9998581301920488,1.8054226680938879,0.9958648398554663,8.005221862538408,0.9999996846929566
17,97792.685546875,18423.654296875,79369.03125,77,80,-751578,-1120623,9.818877156400013,0.9997949613024238,1.818628171981711,0.9940096120426447,8.000248984418306,0.9999996822955188
18,100629.4091796875,21173.3779296875,79456.03125,-3,80,51176,-1040536,10.124184699956523,0.9999720973504339,2.119163120172141,0.9993583015474521,8.005021579784382,0.9999997636061844
19,99311.626953125,19936.595703125,79375.03125,50,80,-479724,-1120617,9.994323720769698,0.9999584285330612,1.9813912029982876,0.9990125357351387,8.012932517771407,0.9999989006461338
20,98497.396484375,19073.365234375,79424.03125,-58,80,599150,-1040568,9.94840359608628,0.999806051088356,1.9375110878949993,0.9948610818844305,8.01089250819128,0.9999997391007842
21,97934.205078125,18420.173828125,79514.03125,15,80,-131618,-1120478,9.80861143984656,0.9999554271590558,1.7961130357745287,0.9985433420860194,8.012498404072032,0.9999986998120157
22,98753.1240234375,19301.0927734375,79452.03125,21,80,-190571,-1040540,9.965218958285346,0.999955823925797,1.9561504669175314,0.9988124455514014,8.009068491367811,0.9999996639668275
