session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,100236.9873046875,20802.9560546875,79434.03125,13,80,-109286,-1040558,10.07645802977134,0.999911728622932,2.070933125989105,0.9978456958332786,8.005524903782236,0.9999996816697291
1,99889.931640625,20523.900390625,79366.03125,-11,80,130565,-1120626,10.029759723325146,0.9999208191750872,2.0298849004984807,0.9980777346258695,7.9998748228266665,0.999999787093451
2,98664.765625,19178.734375,79486.03125,29,80,-270848,-1040506,9.945171583959885,0.9999493328367028,1.9360278155156438,0.9987031392626179,8.00914376844424,0.9999997689040869
3,100709.53125,21379.5,79330.03125,64,80,-618782,-1120662,10.134382368359969,0.9997917462572742,2.131653399247048,0.9952975154452757,8.00272896911292,0.9999998343892266
4,99088.33203125,19698.30078125,79390.03125,13,80,-110305,-1040602,9.939820002084732,0.9999576321263367,1.9364403729294806,0.9989026246859322,8.003379629155255,0.9999998649517022
5,98193.453125,18782.421875,79411.03125,-5,80,68805,-1120581,9.855437085715788,0.9999495613190574,1.8498075013286885,0.9985720441419248,8.005629584387107,0.999999728376324
6,99616.91796875,20175.88671875,79441.03125,12,80,-99808,-1040551,10.01245561310311,0.9998738891751168,2.0073792667948136,0.996873073641562,8.005076346308302,0.9999997526645726
7,99906.9248046875,20575.8935546875,79331.03125,-43,80,450552,-1120661,10.036799223012492,0.9998900320633372,2.0351277372760763,0.9973610122961909,8.001671485736415,0.9999997482589854
8,98542.765625,19087.734375,79455.03125,66,80,-640524,-1040537,10.036650782099025,0.9999452546540795,2.028116452227965,0.9986756202422085,8.008534329871063,0.9999996967371553
9,99507.87890625,20189.84765625,79318.03125,-21,80,230154,-1120674,9.946747712031428,0.9998368702693161,1.9491610906406136,0.9958408794862594,7.99758662139081,0.9999997813748992
10,99690.0380859375,20278.0068359375,79412.03125,21,80,-189736,-1040580,10.078870963823933,0.9996967777078659,2.0744279065044435,0.9929824198296894,8.00444305731949,0.999999822829078
11,99480.3671875,20117.3359375,79363.03125,-20,80,220033,-1120629,10.046885801589777,0.9999433773062623,2.0438447289570916,0.9986235500580414,8.003041072632683,0.9999995442134253
