session_id,day,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,-2,100144.9873046875,20710.9560546875,79434.03125,10.064022244822983,0.9999198116331696,2.058497341040747,0.9980184918215147,8.005524903782236,0.9999996816697291
1,-1,99835.931640625,20469.900390625,79366.03125,10.022109967490648,0.9999154750151493,2.0222351446639832,0.9979353784060757,7.9998748228266665,0.999999787093451
2,-2,98630.765625,19144.734375,79486.03125,9.939633838688508,0.999950641358526,1.9304900702442662,0.9987283266031535,8.00914376844424,0.9999997689040869
3,-1,100561.53125,21231.5,79330.03125,10.114764912307795,0.9997655514300116,2.1120359431948734,0.9946309993184679,8.00272896911292,0.9999998343892266
4,-2,99000.33203125,19610.30078125,79390.03125,9.927891217447444,0.9999515670063311,1.9245115882921926,0.9987310342645288,8.003379629155255,0.9999998649517022
5,-1,98177.453125,18766.421875,79411.03125,9.853535655336774,0.999949415460053,1.8479060709496744,0.9985639321023155,8.005629584387107,0.999999728376324
6,-2,99537.91796875,20096.88671875,79441.03125,10.001242448052977,0.9998806909283833,1.996166101744682,0.9970154355414149,8.005076346308302,0.9999997526645726
7,-1,99813.9248046875,20482.8935546875,79331.03125,10.021614399160644,0.9999024695921845,2.0199429134242277,0.9976332740185756,8.001671485736415,0.9999997482589854
8,-2,98520.765625,19065.734375,79455.03125,10.032250959351028,0.9999470449832021,2.023716629479967,0.9987148106230497,8.008534329871063,0.9999996967371553
9,-1,99403.87890625,20085.84765625,79318.03125,9.933413538518085,0.9998208283057567,1.935826917127272,0.9953767220103704,7.99758662139081,0.9999997813748992
10,-2,99700.0380859375,20288.0068359375,79412.03125,10.07946980831992,0.9996985627189287,2.075026751000432,0.9930269710516685,8.00444305731949,0.999999822829078
11,-1,99438.3671875,20075.3359375,79363.03125,10.042017645933097,0.9999384665000467,2.03897657330041,0.998498525292951,8.003041072632683,0.9999995442134253
12,-2,98475.1015625,19009.0703125,79466.03125,9.90755031031295,0.9999192250439518,1.9020027764092082,0.9977685936025626,8.005547533903743,0.9999998000761661
13,-1,98654.24609375,19234.21484375,79420.03125,9.908693275611553,0.9999666704281734,1.9031410696784723,0.9991110916456076,8.005552205933082,0.9999996027215872
14,-2,98328.3193359375,18993.2880859375,79335.03125,9.878752915275822,0.9998466563058191,1.8750877103485704,0.9957728363045141,8.00366520492725,0.9999997848852775
15,-1,98468.099609375,19018.068359375,79450.03125,9.955124591168419,0.9999187694475512,1.953077642088834,0.9978865737618644,8.002046949079585,0.9999998639229299
16,-2,97313.23828125,17882.20703125,79431.03125,9.815505367013682,0.9998726872484852,1.8102835044752734,0.99632188712104,8.005221862538408,0.9999996846929566
17,-1,97791.685546875,18422.654296875,79369.03125,9.817758106666822,0.9998115583905112,1.8175091222485205,0.994484265609539,8.000248984418306,0.9999996822955188
18,-2,100600.4091796875,21144.3779296875,79456.03125,10.117559197831518,0.9999705556710786,2.1125376180471362,0.9993207323233089,8.005021579784382,0.9999997636061844
19,-1,99303.626953125,19928.595703125,79375.03125,9.990600369841703,0.9999625236483918,1.9776678520702948,0.9990830535091924,8.012932517771407,0.9999989006461338
20,-2,98384.396484375,18960.365234375,79424.03125,9.94546681267738,0.9998242862290478,1.9345743044860986,0.9953327847068496,8.01089250819128,0.9999997391007842
21,-1,97641.205078125,18127.173828125,79514.03125,9.785806549672705,0.9999483352259928,1.7733081456006736,0.9982730718043329,8.012498404072032,0.9999986998120157
22,-2,98674.1240234375,19222.0927734375,79452.03125,9.950828590853442,0.9999562371132739,1.9417600994856279,0.9988317524176071,8.009068491367811,0.9999996639668275
23,-1,100024.25,20708.21875,79316.03125,10.088504861361507,0.9999289900150002,2.086378027437855,0.9983512801181655,8.002126833923647,0.9999998114756187
24,-2,98452.4453125,19000.4140625,79452.03125,9.94981834974167,0.999957670784665,1.946340227924947,0.9988728385925635,8.003478121816721,0.9999997484881202
25,-1,98255.365234375,18883.333984375,79372.03125,9.928890155066284,0.9999128813476668,1.9279467498850342,0.9976947405315609,8.000943405181248,0.9999998295665062
26,-2,100122.5107421875,20705.4794921875,79417.03125,10.0305585224822,0.9999056155806361,2.029081490291295,0.9977003663672195,8.00147703219091,0.9999997781345995
27,-1,99063.1259765625,19671.0947265625,79392.03125,10.0020886338598,0.9999307851874828,1.9987779501894252,0.9982966910158684,8.003310683670378,0.9999997781958647
28,-2,99002.248046875,19675.216796875,79327.03125,9.934598147843795,0.9999582239489908,1.9310755019203834,0.9989000618859296,8.00352264592341,0.9999998563757995
29,-1,98581.2255859375,19135.1943359375,79446.03125,9.93264323450938,0.9997908605743926,1.9223953828841023,0.9944724078708057,8.010247851625278,0.9999994978749018
30,-2,100375.146484375,20908.115234375,79467.03125,10.10465889701096,0.9999144446134626,2.090318047909325,0.9981116665140133,8.014340849101629,0.9999985341657205
31,-1,99029.384765625,19394.353515625,79635.03125,9.953297392378278,0.9998275868202827,1.9467951988390515,0.9954265088461051,8.006502193539225,0.9999998904066454
32,-2,99040.431640625,19507.400390625,79533.03125,9.876308886890206,0.9999202312752172,1.8628559377650005,0.9977709746553965,8.013452949125206,0.9999994176836491
33,-1,100171.6640625,20671.6328125,79500.03125,10.075977348619928,0.9998678088306313,2.0701185606446915,0.9968924565608787,8.005858787975233,0.9999997699746502
34,-2,100069.626953125,20593.595703125,79476.03125,10.122509714090976,0.9999344355100381,2.110281094251073,0.998410210521163,8.012228619839904,0.9999988987874658
35,-1,99020.388671875,19683.357421875,79337.03125,9.94681950007076,0.9998351930163959,1.9449280728401244,0.9957089507279275,8.001891427230639,0.9999997647615484
36,-2,98182.2900390625,18702.2587890625,79480.03125,9.890369991905628,0.9999165573485855,1.8811222057564552,0.9977526526105039,8.009247786149174,0.99999961559682
37,-1,100256.5546875,20951.5234375,79305.03125,10.105291260532969,0.9999433240594942,2.10385806643117,0.9986965945991833,8.001433194101796,0.9999996832308319
