session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,99158.9873046875,20686.9560546875,78472.03125,13,80,-109402,-1041520,9.961076197381537,0.9998890553033658,2.0591612208633863,0.997619676191797,7.901914976518147,0.9999967752772185
1,98960.931640625,20394.900390625,78566.03125,-11,80,130436,-1121426,9.94489850559413,0.9999296903800987,2.01662984690393,0.9982224876793059,7.928268658690202,0.9999985248950016
2,97734.765625,19045.734375,78689.03125,29,80,-270981,-1041303,9.854910773314364,0.999954755445376,1.923644048071806,0.9988054552644907,7.931266725242555,0.9999976790234433
3,99676.53125,21317.5,78359.03125,64,80,-618844,-1121633,10.028352358195942,0.9998316895848333,2.12489762421549,0.9953957502492287,7.903454733980456,0.9999944702060166
4,98109.33203125,19538.30078125,78571.03125,13,80,-110465,-1041421,9.852427150944687,0.9999584700049007,1.9204930962020077,0.9989706326331582,7.931934054742678,0.9999975432018545
5,96592.453125,18603.421875,77989.03125,-5,80,68626,-1122003,9.673820860693596,0.9999403498534205,1.8316066965786806,0.9985849269962851,7.8422141641149175,0.9999949725373886
6,98545.91796875,20022.88671875,78523.03125,12,80,-99961,-1041469,9.897936892771895,0.9998738981636238,1.9920209757772305,0.9965408930110873,7.90591591699466,0.9999979815139671
7,98749.9248046875,20417.8935546875,78332.03125,-43,80,450394,-1121660,9.928554904701569,0.999871299944865,2.019346998836269,0.9970131018027198,7.909207905865293,0.999997796840879
8,97374.765625,18977.734375,78397.03125,66,80,-640634,-1041595,9.910758636077068,0.9999475199451221,2.016714811755949,0.998697488019313,7.894043824321117,0.9999981877810291
9,98071.2734375,20156.2421875,77915.03125,-6,80,80146,-1122077,9.813007797242271,0.9998717332424664,1.9533488772993244,0.9961319137696932,7.859658919942941,0.9999933728320034
