session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,99843.9873046875,20409.9560546875,79434.03125,13,80,-109679,-1040558,10.035755916186229,0.9999132073796334,2.0302310124039944,0.9978135984903084,8.005524903782236,0.9999996816697291
1,99395.931640625,20029.900390625,79366.03125,-11,80,130071,-1120626,9.979437508111923,0.9999191823558269,1.9795626852852584,0.9979577168072871,7.9998748228266665,0.999999787093451
2,98252.765625,18766.734375,79486.03125,29,80,-271260,-1040506,9.896576541471935,0.9999580360204459,1.8874327730276934,0.9988773014944039,8.00914376844424,0.9999997689040869
3,100183.53125,20853.5,79330.03125,64,80,-619308,-1120662,10.074642842912574,0.9997616909377125,2.0719138737996525,0.9943758992184848,8.00272896911292,0.9999998343892266
4,98545.33203125,19155.30078125,79390.03125,13,80,-110848,-1040602,9.886520513278333,0.9999539390093335,1.8831408841230752,0.9987494125600056,8.003379629155255,0.9999998649517022
5,97651.453125,18240.421875,79411.03125,-5,80,68263,-1120581,9.79623843139559,0.9999501545319465,1.7906088470084849,0.9985053240508139,8.005629584387107,0.999999728376324
6,99070.91796875,19629.88671875,79441.03125,12,80,-100354,-1040551,9.954932123093874,0.9998862587390569,1.9498557767855786,0.9970441097455591,8.005076346308302,0.9999997526645726
7,99358.9248046875,20027.8935546875,79331.03125,-43,80,450004,-1120661,9.979070659007206,0.9999021516733351,1.9773991732707905,0.9975435541473474,8.001671485736415,0.9999997482589854
8,98143.765625,18688.734375,79455.03125,66,80,-640923,-1040537,9.987311768177651,0.9999526813766118,1.9787774383065913,0.9988098490780504,8.008534329871063,0.9999996967371553
9,99186.87890625,19868.84765625,79318.03125,-21,80,229833,-1120674,9.918466471154836,0.9998260622645085,1.9208798497640245,0.9954452833160911,7.99758662139081,0.9999997813748992
10,99303.0380859375,19891.0068359375,79412.03125,21,80,-190123,-1040580,10.044336486134588,0.9997122298609024,2.0398934288150987,0.993162379535341,8.00444305731949,0.999999822829078
11,98918.3671875,19555.3359375,79363.03125,-20,80,219471,-1120629,9.985576890159816,0.9999418532360685,1.9825358175271341,0.9985164442432006,8.003041072632683,0.9999995442134253
12,98112.1015625,18646.0703125,79466.03125,8,80,-61372,-1040526,9.865571875886275,0.9999220933363901,1.8600243419825302,0.9977690707382773,8.005547533903743,0.9999998000761661
13,98318.24609375,18898.21484375,79420.03125,-44,80,458876,-1120572,9.878629629986916,0.9999686847051787,1.873077424053836,0.9991342669328691,8.005552205933082,0.9999996027215872
14,97497.3193359375,18155.2880859375,79342.03125,-19,80,208150,-1040650,9.831062942293302,0.9998329355091107,1.8269934753360577,0.9951978252834726,8.004069466957242,0.9999997884593803
15,98089.099609375,18639.068359375,79450.03125,59,80,-571338,-1120542,9.917254757695721,0.9999208670641311,1.9152078086161357,0.9978720223806918,8.002046949079585,0.9999998639229299
16,96907.23828125,17476.20703125,79431.03125,22,80,-202477,-1040561,9.766667697130528,0.9998807725990647,1.7614458345921196,0.9963982031634433,8.005221862538408,0.9999996846929566
17,97401.685546875,18032.654296875,79369.03125,77,80,-751969,-1120623,9.771202551616733,0.9998281889246783,1.770953567198428,0.9947506374297858,8.000248984418306,0.9999996822955188
18,100116.4091796875,20660.3779296875,79456.03125,-3,80,50663,-1040536,10.069802915769955,0.999967837522093,2.0647813359855736,0.9992299586339475,8.005021579784382,0.9999997636061844
19,98981.626953125,19606.595703125,79375.03125,50,80,-480054,-1120617,9.963460395657682,0.9999600432196342,1.9505278778862707,0.9989826059049154,8.012932517771407,0.9999989006461338
20,98048.396484375,18624.365234375,79424.03125,-58,80,598701,-1040568,9.901218829458957,0.9998353162687815,1.8903263212676775,0.9954533861543096,8.01089250819128,0.9999997391007842
21,97516.205078125,18002.173828125,79514.03125,15,80,-132036,-1120478,9.763604660718897,0.9999496856837029,1.7511062566468694,0.9982806949514927,8.012498404072032,0.9999986998120157
22,98313.1240234375,18861.0927734375,79452.03125,21,80,-191011,-1040540,9.914409288103249,0.9999593760996985,1.9053407967354348,0.998877229939773,8.009068491367811,0.9999996639668275
23,99436.25,20120.21875,79316.03125,48,80,-460001,-1120676,10.020289002545347,0.9999275600718086,2.0181621686216964,0.9982252733246708,8.002126833923647,0.9999998114756187
24,98288.4453125,18836.4140625,79452.03125,56,80,-541232,-1040540,9.930654205176701,0.999965618003195,1.927176083359976,0.9990702879953407,8.003478121816721,0.9999997484881202
25,97904.365234375,18532.333984375,79372.03125,6,80,-41468,-1120620,9.889627500179657,0.9999196489656472,1.8886840949984072,0.9978028904109679,8.000943405181248,0.9999998295665062
26,99676.5107421875,20259.4794921875,79417.03125,67,80,-649627,-1040575,9.984609796532334,0.9999073518460719,1.9831327643414272,0.9976598741654794,8.00147703219091,0.9999997781345995
27,98553.1259765625,19161.0947265625,79392.03125,47,80,-450750,-1120600,9.95789256890584,0.999924814296519,1.9545818852354644,0.9980807259996207,8.003310683670378,0.9999997781958647
28,98926.248046875,19599.216796875,79327.03125,51,80,-490677,-1040665,9.946708173541241,0.9999611099897201,1.9431855276178354,0.9990066571099626,8.00352264592341,0.9999998563757995
29,98066.2255859375,18619.1943359375,79447.03125,29,80,-271433,-1120545,9.871069507030032,0.9997945512039486,1.8608011452107427,0.9942664188544382,8.01026836181929,0.9999994992329937
30,99986.146484375,20519.115234375,79467.03125,77,80,-749429,-1040525,10.062655282412925,0.9999229181440276,2.0483144333112886,0.998239694845519,8.014340849101629,0.9999985341657205
31,99029.384765625,19404.353515625,79625.03125,-5,80,69382,-1120367,9.968817417316707,0.9998915261045039,1.9636876185597198,0.9971762249409831,8.005129798756986,0.9999999183041703
32,98634.3515625,19101.3203125,79533.03125,12,80,-100943,-1040459,9.843011482897564,0.9999266033741323,1.8295585337723534,0.9978641577601502,8.013452949125206,0.9999994176836491
33,99675.6640625,20175.6328125,79500.03125,-8,80,100159,-1120492,10.021652214109334,0.9998856663565127,2.015793426134101,0.9971916283125002,8.005858787975233,0.9999997699746502
34,99669.626953125,20193.595703125,79476.03125,10,80,-79852,-1040516,10.075186490019743,0.9999389193042426,2.0629578701798406,0.9984307879102173,8.012228619839904,0.9999988987874658
35,98659.388671875,19322.357421875,79337.03125,58,80,-560647,-1120655,9.909692922875225,0.9998606582986618,1.9078014956445886,0.996255981477392,8.001891427230639,0.9999997647615484
36,97782.2900390625,18302.2587890625,79480.03125,21,80,-191625,-1040512,9.848142371535351,0.9999255989900594,1.8388945853861791,0.9979093593585409,8.009247786149174,0.99999961559682
37,99831.5546875,20526.5234375,79305.03125,72,80,-699688,-1120687,10.058596989737982,0.9999442313602416,2.057163795636187,0.9986713620950238,8.001433194101796,0.9999996832308319
38,98831.7333984375,19367.7021484375,79464.03125,67,80,-650641,-1040528,9.950952568080414,0.9998189068211993,1.9422968670534866,0.9950449652150901,8.008655701026928,0.9999995633430556
39,98256.90625,18877.875,79379.03125,34,80,-320933,-1120613,9.930870795468605,0.9999591820056808,1.9264902460878905,0.9989576690758071,8.004380549380713,0.9999996880338611
40,98483.37890625,19044.34765625,79439.03125,50,80,-480812,-1040553,9.951784753115078,0.9999049574739982,1.946982502820579,0.9974679357553375,8.004802250294498,0.9999997632507373
41,97663.404296875,18325.373046875,79338.03125,-15,80,168353,-1120654,9.825220620051219,0.9998147459805695,1.8212052780993595,0.9946251206006198,8.004015341951861,0.9999995726608082
42,97928.0703125,18401.0390625,79527.03125,45,80,-431619,-1040465,9.917379971424793,0.9999637380095268,1.9090615616572013,0.9990441898841511,8.008318409767591,0.9999997478694183
43,98806.03125,19376,79430.03125,0,80,19376,-1120562,9.845208132152843,0.999911412917593,1.8396188845622068,0.9974737467149695,8.005589247590635,0.9999997267775219
44,98444.5712890625,18994.5400390625,79450.03125,63,80,-610936,-1040542,9.937944839212136,0.9999506596049883,1.930543517049272,0.9987163023634164,8.007401322162865,0.9999996743949826
45,98402.6044921875,19008.5732421875,79394.03125,47,80,-450952,-1120598,9.891349448425348,0.9999482162435765,1.8853599244129808,0.9985364225357806,8.005989524012366,0.9999996280947667
