session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,100216.9873046875,20782.9560546875,79434.03125,13,80,-109306,-1040558,10.073470520403465,0.9999102142917289,2.06794561662123,0.9978032485480193,8.005524903782236,0.9999996816697291
1,99883.931640625,20517.900390625,79366.03125,-11,80,130559,-1120626,10.029283506716384,0.9999213551229087,2.0294086838897183,0.9980900415163797,7.9998748228266665,0.999999787093451
2,98638.765625,19152.734375,79486.03125,29,80,-270874,-1040506,9.941284526209015,0.9999505245822732,1.9321407577647731,0.9987287821463938,8.00914376844424,0.9999997689040869
3,100701.53125,21371.5,79330.03125,64,80,-618790,-1120662,10.133188181340028,0.99979126180698,2.130459212227106,0.9952823930469088,8.00272896911292,0.9999998343892266
4,99072.33203125,19682.30078125,79390.03125,13,80,-110321,-1040602,9.937693154367462,0.9999577204200729,1.9343135252122121,0.9989035251636237,8.003379629155255,0.9999998649517022
5,98193.453125,18782.421875,79411.03125,-5,80,68805,-1120581,9.855437085715788,0.9999495613190574,1.8498075013286885,0.9985720441419248,8.005629584387107,0.999999728376324
6,99586.91796875,20145.88671875,79441.03125,12,80,-99838,-1040551,10.008007229210627,0.999871002885449,2.0029308829023296,0.996790106515226,8.005076346308302,0.9999997526645726
7,99889.9248046875,20558.8935546875,79331.03125,-43,80,450535,-1120661,10.034285600765354,0.999889499519804,2.03261411502894,0.9973432469460026,8.001671485736415,0.9999997482589854
8,98504.765625,19049.734375,79455.03125,66,80,-640562,-1040537,10.03175005843602,0.9999465068334858,2.023215728564958,0.9987012177814409,8.008534329871063,0.9999996967371553
9,99498.87890625,20180.84765625,79318.03125,-21,80,230145,-1120674,9.945805556058007,0.9998366948847894,1.948218934667192,0.9958334724100711,7.99758662139081,0.9999997813748992
10,99681.0380859375,20269.0068359375,79412.03125,21,80,-189745,-1040580,10.077564509626868,0.999696101757849,2.073121452307379,0.9929598968080263,8.00444305731949,0.999999822829078
11,99480.3671875,20117.3359375,79363.03125,-20,80,220033,-1120629,10.046885801589777,0.9999433773062623,2.0438447289570916,0.9986235500580414,8.003041072632683,0.9999995442134253
12,98472.1015625,19006.0703125,79466.03125,8,80,-61012,-1040526,9.906930451745998,0.9999220157321482,1.9013829178422537,0.9978437508208494,8.005547533903743,0.9999998000761661
13,98696.24609375,19276.21484375,79420.03125,-44,80,459254,-1120572,9.91436588797331,0.9999695925656887,1.9088136820402304,0.9991853600446474,8.005552205933082,0.9999996027215872
14,97868.3193359375,18526.2880859375,79342.03125,-19,80,208521,-1040650,9.866083275759506,0.9998390366828225,1.8620138088022617,0.9955125816259804,8.004069466957242,0.9999997884593803
15,98630.099609375,19180.068359375,79450.03125,59,80,-570797,-1120542,9.977390086389073,0.9999079018436164,1.975343137309489,0.9976441211534066,8.002046949079585,0.9999998639229299
