session_id,day,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,-2,99977.9873046875,20575.9560546875,79402.03125,10.049395238894713,0.9998936390300874,2.048211896941893,0.9974327819840806,8.00118334195282,0.9999997793710543
1,-1,99635.931640625,20285.900390625,79350.03125,10.005823249871659,0.999931881001849,2.0070997219146287,0.998294971546058,7.998723527957032,0.9999997659666823
2,-2,98353.765625,18919.734375,79434.03125,9.908850628530676,0.9999608523570042,1.9053267964606335,0.9989555247214301,8.003523832070039,0.9999998209848477
3,-1,100461.53125,21159.5,79302.03125,10.10659939743414,0.9998106734433877,2.107208004782594,0.9956415594761848,7.999391392651544,0.999999839590271
4,-2,98775.33203125,19413.30078125,79362.03125,9.911984135884373,0.9999623582403216,1.9108077963191548,0.9989985148995325,8.001176339565223,0.999999909143541
5,-1,97871.453125,18516.421875,79355.03125,9.82243130953373,0.9999490905118021,1.823721036527824,0.9985516913204229,7.998710273005914,0.9999997567008359
6,-2,99346.91796875,19947.88671875,79399.03125,9.984911445503668,0.999856624840724,1.98420592223908,0.9963905347588823,8.000705523264593,0.999999774367655
7,-1,99631.9248046875,20350.8935546875,79281.03125,10.01017412351224,0.9998764082673995,2.011326525024064,0.9969757061513524,7.998847598488175,0.9999997382738338
8,-2,98250.765625,18851.734375,79399.03125,10.001577446558294,0.999952778266732,1.9984599301934,0.9988367975869116,8.003117516364895,0.9999997184160837
9,-1,99344.87890625,20085.84765625,79259.03125,9.93764924797427,0.999857670176009,1.9449116501273904,0.9962760666808294,7.992737597846873,0.9999997671536102
10,-2,99454.0380859375,20077.0068359375,79377.03125,10.055887033666092,0.9996871195435596,2.055305771631222,0.9925609141631929,8.000581262034872,0.9999998671280663
11,-1,99169.3671875,19842.3359375,79327.03125,10.011787773606798,0.9999531048110019,2.0120952065855966,0.9988472104269479,7.999692567021198,0.9999995418492127
12,-2,98240.1015625,18830.0703125,79410.03125,9.881273395553022,0.9999120026500549,1.8814712805229996,0.9974796704036565,7.999802115030021,0.9999997755524757
13,-1,98485.24609375,19110.21484375,79375.03125,9.896369768095349,0.9999707886520962,1.8956798581948922,0.9992012126429235,8.000689909900458,0.9999996468911995
14,-2,97660.3193359375,18347.2880859375,79313.03125,9.847190203236574,0.9998555389140656,1.8465387066335102,0.9959227129557738,8.000651496603062,0.9999998038949786
15,-1,98378.099609375,18955.068359375,79423.03125,9.953426022429433,0.9999028053419476,1.9532603228846608,0.997484131652835,8.000165699544771,0.9999998772425851
16,-2,97167.23828125,17784.20703125,79383.03125,9.793351721455368,0.9998505654263364,1.7939598395612597,0.9956826962041865,7.999391881894107,0.9999997522387566
17,-1,97593.685546875,18289.654296875,79304.03125,9.793538283716625,0.9997904957862167,1.7999651365210805,0.9937507946708581,7.993573147195548,0.9999996167248243
