session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,99038.9873046875,20566.9560546875,78472.03125,13,80,-109522,-1041520,9.945145348062137,0.9998992081615854,2.043230371543988,0.9978418726439279,7.901914976518147,0.9999967752772185
1,98730.931640625,20164.900390625,78566.03125,-11,80,130206,-1121426,9.919606176075208,0.9999180216572537,1.9913375173850068,0.9978902571112859,7.928268658690202,0.9999985248950016
2,97585.765625,18896.734375,78689.03125,29,80,-271130,-1041303,9.836080104530057,0.9999565008689032,1.9048133792874995,0.9988138975055364,7.931266725242555,0.9999976790234433
3,99341.53125,20982.5,78359.03125,64,80,-619179,-1121633,9.987900808337427,0.9997858090934139,2.0844460743569746,0.9940826872089509,7.903454733980456,0.9999944702060166
4,97823.33203125,19252.30078125,78571.03125,13,80,-110751,-1041421,9.82211878312819,0.999948820003361,1.8901847283855138,0.9987490685126836,7.931934054742678,0.9999975432018545
5,96375.453125,18386.421875,77989.03125,-5,80,68409,-1122003,9.647341721106804,0.9999364090164307,1.8051275569918892,0.9985222604019564,7.8422141641149175,0.9999949725373886
6,98239.91796875,19716.88671875,78523.03125,12,80,-100267,-1041469,9.864780952260336,0.9998986949401769,1.9588650352656711,0.9971446110156063,7.90591591699466,0.9999979815139671
7,98415.9248046875,20083.8935546875,78332.03125,-43,80,450060,-1121660,9.89254597988748,0.9998974561291915,1.9833380740221795,0.9975285141401901,7.909207905865293,0.999997796840879
8,97182.765625,18785.734375,78397.03125,66,80,-640826,-1041595,9.884446977137952,0.9999532259426893,1.9904031528168322,0.9987956968968393,7.894043824321117,0.9999981877810291
9,97853.87890625,19938.84765625,77915.03125,-21,80,229903,-1122077,9.785056431367192,0.9998440338646833,1.9253975114242492,0.9951969765552379,7.859658919942941,0.9999933728320034
10,98508.0380859375,19993.0068359375,78515.03125,21,80,-190021,-1041477,9.950961773304236,0.9997048364975558,2.0497718797338833,0.9931520169093314,7.901189893570355,0.9999967307048978
11,98042.3671875,19754.3359375,78288.03125,-20,80,219670,-1121704,9.89319000631351,0.9999367411704959,2.0045427855132036,0.9984529777922185,7.888647220800306,0.9999971195313724
12,97319.1015625,18809.0703125,78510.03125,8,80,-61209,-1041482,9.787975663322689,0.9999302963230781,1.8756860971031477,0.9977277487790771,7.912289566219544,0.9999971046323968
13,96998.24609375,18999.21484375,77999.03125,-44,80,458977,-1121993,9.738845351825622,0.9999534410432894,1.882382457138886,0.9991444111747212,7.856462894686733,0.9999894655875228
14,96380.3193359375,18252.2880859375,78128.03125,-19,80,208247,-1041864,9.712774912320297,0.9998525870129292,1.83469070746703,0.9953867065261317,7.878084204853264,0.9999974711296912
15,97045.099609375,18725.068359375,78320.03125,59,80,-571252,-1121672,9.812466285950366,0.9999101839047801,1.923693849624996,0.9979050410434815,7.888772436325371,0.9999881138316995
16,96162.23828125,17591.20703125,78571.03125,22,80,-202362,-1041421,9.688167923634524,0.9998724241506827,1.77239187867358,0.9963565488120291,7.915776044960943,0.9999987822017935
17,95910.685546875,18118.654296875,77792.03125,77,80,-751883,-1122200,9.614647336805152,0.9998003454267449,1.782631953605212,0.994683383821677,7.832015383199941,0.999989281515074
18,99128.4091796875,20769.3779296875,78359.03125,-3,80,50772,-1041633,9.985882108595737,0.9999638640082258,2.074691882596679,0.9992155723659665,7.9111902259990625,0.9999980413047465
19,97778.626953125,19640.595703125,78138.03125,50,80,-480020,-1121854,9.83793230817811,0.9999594737000309,1.9525423265477988,0.999026014685127,7.885389981630316,0.999993630687056
20,96818.396484375,18730.365234375,78088.03125,-58,80,598807,-1041904,9.768886544395368,0.9998320843334608,1.900671973837134,0.9956385614425116,7.868214570558229,0.9999986839608811
21,96303.205078125,18097.173828125,78206.03125,15,80,-131941,-1121786,9.627737098744193,0.9999393973244526,1.7589262437750692,0.998212632782142,7.8688108549691185,0.999993779017385
22,97127.1240234375,18979.0927734375,78148.03125,21,80,-190893,-1041844,9.793616395314857,0.9999552238590297,1.9170719642247465,0.9988892916886584,7.8765444310901165,0.9999986007589549
23,98373.25,20139.21875,78234.03125,48,80,-459982,-1121758,9.906069891740104,0.9999261182705704,2.019864943582724,0.9982355373998182,7.886204948157382,0.9999974182603575
24,97099.4453125,18974.4140625,78125.03125,56,80,-541094,-1041867,9.82009214718518,0.9999617991319849,1.9448634981408501,0.9990413685947667,7.875228649044328,0.9999987750681153
25,96999.365234375,18594.333984375,78405.03125,6,80,-41406,-1121587,9.780869415821813,0.9999122713691272,1.895712767288694,0.9978192230098409,7.885156648533114,0.9999905295821271
26,98669.5107421875,20335.4794921875,78334.03125,67,80,-649551,-1041658,9.878718242464766,0.9999013562166796,1.9925131937093372,0.9976085007174048,7.8862050487554285,0.999995224833143
27,97387.1259765625,19277.0947265625,78110.03125,47,80,-450634,-1121882,9.836894682156343,0.9999307688202359,1.9671909650295551,0.9980152271341302,7.869703717126796,0.9999923578426503
28,98049.248046875,19705.216796875,78344.03125,51,80,-490571,-1041648,9.868644717435213,0.9999653373956712,1.9565159674571397,0.9989752129672702,7.912128749978072,0.9999952098934232
29,97140.2255859375,18760.1943359375,78380.03125,29,80,-271292,-1121612,9.757557218923662,0.9997609871510006,1.871938164272113,0.9942759098869335,7.885619054651549,0.9999906665700954
30,99243.4453125,20625.115234375,78618.330078125,77,77,-749323,-999374,9.98189867548072,0.999914103694102,2.058685517979,0.9981787146256424,7.923213157501723,0.9999965695448958
31,98065.384765625,19522.353515625,78543.03125,-5,80,69500,-1121449,9.86942597286467,0.9998807959479195,1.9793644764064884,0.9970444291741004,7.8900614964581814,0.9999990000410537
32,97486.12890625,19151.400390625,78334.728515625,15,73,-130904,-943658,9.718932149284047,0.9999204277082031,1.8294289334855822,0.9977950036397025,7.88950321579847,0.9999982258940319
33,98457.6640625,20343.6328125,78114.03125,-8,80,100327,-1121878,9.89100679977504,0.9998780767610804,2.033846866226635,0.9972051469114706,7.857159933548401,0.9999966497167375
34,98603.626953125,20288.595703125,78315.03125,10,80,-79757,-1041677,9.969746317891012,0.9999364625162988,2.0712277324465393,0.9984494516340012,7.8985185854444735,0.9999980384198656
35,97695.388671875,19539.357421875,78156.03125,58,80,-560430,-1121836,9.821332062949956,0.9998346097566396,1.9320450789670245,0.9961625961485562,7.889286983982934,0.9999958408924726
36,96865.2900390625,18401.2587890625,78464.03125,21,80,-191526,-1041528,9.764807617583795,0.9999168090098877,1.8492906482941396,0.9978166190122343,7.915516969289651,0.9999973266128354
37,98870.5546875,20641.5234375,78229.03125,72,80,-699573,-1121763,9.967364571030119,0.9999310480783453,2.0698020607146104,0.9986327698209827,7.897562510315502,0.9999969606923059
38,97916.7333984375,19456.7021484375,78460.03125,67,80,-650552,-1041532,9.85226511442203,0.9997672993244553,1.9545682392799244,0.994706117083756,7.8976968751421,0.9999954467706531
39,97302.90625,18998.875,78304.03125,34,80,-320812,-1121688,9.823140707999753,0.9999568423087827,1.9376566400935544,0.9989316614858867,7.885484067906196,0.9999983722549532
