session_id,day,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,-2,100236.9873046875,20802.9560546875,79434.03125,10.07645802977134,0.999911728622932,2.070933125989105,0.9978456958332786,8.005524903782236,0.9999996816697291
1,-1,99894.931640625,20528.900390625,79366.03125,10.03015801004913,0.9999203668337049,2.0302831872224636,0.9980673493674234,7.9998748228266665,0.999999787093451
2,-2,98687.765625,19201.734375,79486.03125,9.947585462302024,0.9999490054448719,1.9384416938577826,0.998696386828781,8.00914376844424,0.9999997689040869
3,-1,100709.53125,21379.5,79330.03125,10.134382368359969,0.9997917462572742,2.131653399247048,0.9952975154452757,8.00272896911292,0.9999998343892266
4,-2,99114.33203125,19724.30078125,79390.03125,9.942817251612704,0.999956961268504,1.939437622457453,0.9988872648833538,8.003379629155255,0.9999998649517022
5,-1,98200.453125,18789.421875,79411.03125,9.85631620889258,0.9999496340291889,1.8506866245054798,0.9985748936273615,8.005629584387107,0.999999728376324
6,-2,99645.91796875,20204.88671875,79441.03125,10.016270535547259,0.9998770824510652,2.011194189238963,0.9969611295250972,8.005076346308302,0.9999997526645726
7,-1,99946.9248046875,20615.8935546875,79331.03125,10.039848157194982,0.9998927718559294,2.0381766714585656,0.997433286309889,8.001671485736415,0.9999997482589854
8,-2,98564.765625,19109.734375,79455.03125,10.03875710938409,0.999945225710546,2.0302227795130285,0.9986771820061123,8.008534329871063,0.9999996967371553
9,-1,99507.87890625,20189.84765625,79318.03125,9.946747712031428,0.9998368702693161,1.9491610906406136,0.9958408794862594,7.99758662139081,0.9999997813748992
10,-2,99710.0380859375,20298.0068359375,79412.03125,10.079964158164865,0.9997003915324809,2.0755211008453753,0.9930719336995016,8.00444305731949,0.999999822829078
11,-1,99499.3671875,20136.3359375,79363.03125,10.048742790424347,0.9999425670303759,2.0457017177916614,0.9986062832569437,8.003041072632683,0.9999995442134253
12,-2,98507.1015625,19041.0703125,79466.03125,9.912052906233221,0.9999235574979687,1.906505372329478,0.9978949187040714,8.005547533903743,0.9999998000761661
13,-1,98739.24609375,19319.21484375,79420.03125,9.918247361488126,0.9999685811115568,1.912695155555045,0.9991654207903676,8.005552205933082,0.9999996027215872
14,-2,97963.3193359375,18621.2880859375,79342.03125,9.87917466881042,0.9998361983979005,1.8751052018531755,0.9954843988691077,8.004069466957242,0.9999997884593803
15,-1,98725.099609375,19275.068359375,79450.03125,9.990507469970247,0.9999007960684563,1.9884605208906627,0.997489267674999,8.002046949079585,0.9999998639229299
16,-2,97471.23828125,18040.20703125,79431.03125,9.828092923945006,0.9998688041613777,1.8228710614065962,0.9962462642228742,8.005221862538408,0.9999996846929566
17,-1,97889.685546875,18520.654296875,79369.03125,9.831040296005645,0.9998076763580385,1.8307913115873422,0.9944367694601054,8.000248984418306,0.9999996822955188
18,-2,100710.4091796875,21254.3779296875,79456.03125,10.132157945962255,0.9999706981617309,2.1271363661778735,0.9993306089735454,8.005021579784382,0.9999997636061844
19,-1,99373.626953125,19998.595703125,79375.03125,9.999142652289125,0.9999599362479383,1.9862101345177177,0.9990448743604844,8.012932517771407,0.9999989006461338
20,-2,98554.396484375,19130.365234375,79424.03125,9.953678295997026,0.9998151299396882,1.9427857878057462,0.995120210815501,8.01089250819128,0.9999997391007842
21,-1,97950.205078125,18436.173828125,79514.03125,9.810503888897486,0.9999549395471753,1.7980054848254532,0.9985284677894917,8.012498404072032,0.9999986998120157
22,-2,98840.1240234375,19388.0927734375,79452.03125,9.972895072108107,0.9999561725705106,1.9638265807402926,0.9988345576824743,8.009068491367811,0.9999996639668275
23,-1,100115.25,20799.21875,79316.03125,10.100407877558537,0.9999327778620416,2.098281043634885,0.9984539935057618,8.002126833923647,0.9999998114756187
24,-2,98492.4453125,19040.4140625,79452.03125,9.954533839020826,0.9999594224786775,1.9510557172041019,0.9989231541073639,8.003478121816721,0.9999997484881202
25,-1,98440.365234375,19068.333984375,79372.03125,9.953581596267199,0.9999181848918434,1.9526381910859487,0.9978815098347803,8.000943405181248,0.9999998295665062
26,-2,100235.5107421875,20818.4794921875,79417.03125,10.046569064284753,0.9999087441335698,2.0450920320938457,0.9978020645146345,8.00147703219091,0.9999997781345995
27,-1,99143.1259765625,19751.0947265625,79392.03125,10.011532149604237,0.9999296501452499,2.00822146593386,0.9982835291367069,8.003310683670378,0.9999997781958647
