session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,100056.9873046875,20687.9560546875,79369.03125,13,80,-109401,-1040623,10.051830665054716,0.9999107024034093,2.0553598839913727,0.9979801329001746,7.996470781063344,0.9999996516644394
1,99709.931640625,20435.900390625,79274.03125,-11,80,130477,-1120718,10.011827437919328,0.9999191310237202,2.0182471541681033,0.997931225046775,7.993580283751225,0.999999474806106
2,98465.765625,19106.734375,79359.03125,29,80,-270920,-1040633,9.921733358451675,0.9999529887894263,1.9254482761338483,0.9987369954621441,7.996285082317825,0.9999997766004667
3,100406.53125,21235.5,79171.03125,64,80,-618926,-1120821,10.102098524629985,0.9997751423682216,2.111732178965836,0.9947180900533332,7.990366345664148,0.9999995902225923
4,98902.33203125,19590.30078125,79312.03125,13,80,-110413,-1040680,9.918423946775459,0.999955338189412,1.9218516312215932,0.9988173321316447,7.996572315553865,0.9999999165187945
5,97992.453125,18754.421875,79238.03125,-5,80,68777,-1120754,9.83000924293319,0.9999471511109714,1.8459185864217995,0.9985596553095851,7.9840906565113885,0.9999993425189414
6,99375.91796875,20041.88671875,79334.03125,12,80,-99942,-1040658,9.983024878941377,0.9998765636049194,1.9893528650665495,0.9968943243750421,7.993672013874822,0.999999755085841
7,99614.9248046875,20390.8935546875,79224.03125,-43,80,450367,-1120768,10.005071937259089,0.9998944551277303,2.009492317325722,0.99760012270039,7.995579619933366,0.9999988723306048
8,98317.765625,19003.734375,79314.03125,66,80,-640608,-1040678,10.0112851605558,0.9999471785850175,2.016489736375698,0.9987278841464419,7.9947954241801,0.9999996829639096
9,99133.87890625,20096.84765625,79037.03125,-21,80,230061,-1120955,9.908892788547574,0.9998384001965567,1.9372802452238052,0.9954477395814713,7.97161254332377,0.9999991304562222
