session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,100250.9873046875,20816.9560546875,79434.03125,13,80,-109272,-1040558,10.078524598716006,0.9999130272422535,2.072999694933771,0.9978810057015536,8.005524903782236,0.9999996816697291
1,99894.931640625,20528.900390625,79366.03125,-11,80,130570,-1120626,10.03015801004913,0.9999203668337049,2.0302831872224636,0.9980673493674234,7.9998748228266665,0.999999787093451
2,98705.765625,19219.734375,79486.03125,29,80,-270807,-1040506,9.950051246614683,0.9999484360061426,1.9409074781704403,0.9986837612062697,8.00914376844424,0.9999997689040869
3,100712.53125,21382.5,79330.03125,64,80,-618779,-1120662,10.134812257882269,0.9997914710627328,2.132083288769347,0.9952928726800085,8.00272896911292,0.9999998343892266
4,99139.33203125,19749.30078125,79390.03125,13,80,-110254,-1040602,9.946449994999032,0.9999557998045041,1.9430703658437805,0.9988592180672693,8.003379629155255,0.9999998649517022
5,98230.453125,18819.421875,79411.03125,-5,80,68842,-1120581,9.860590691879324,0.999948753574889,1.8549611074922248,0.9985546402247896,8.005629584387107,0.999999728376324
6,99673.91796875,20232.88671875,79441.03125,12,80,-99751,-1040551,10.020250107419054,0.9998799905343769,2.0151737611107583,0.9970421385753212,8.005076346308302,0.9999997526645726
7,100055.9248046875,20724.8935546875,79331.03125,-43,80,450701,-1120661,10.055378670816285,0.9999018471334068,2.0537071850798707,0.997678021751041,8.001671485736415,0.9999997482589854
8,98564.765625,19109.734375,79455.03125,66,80,-640502,-1040537,10.03875710938409,0.999945225710546,2.0302227795130285,0.9986771820061123,8.008534329871063,0.9999996967371553
9,99507.87890625,20189.84765625,79318.03125,-21,80,230154,-1120674,9.946747712031428,0.9998368702693161,1.9491610906406136,0.9958408794862594,7.99758662139081,0.9999997813748992
10,99754.0380859375,20342.0068359375,79412.03125,21,80,-189672,-1040580,10.086344565230505,0.9997035067354818,2.0819015079110152,0.9931765025631447,8.00444305731949,0.999999822829078
11,99499.3671875,20136.3359375,79363.03125,-20,80,220052,-1120629,10.048742790424347,0.9999425670303759,2.0457017177916614,0.9986062832569437,8.003041072632683,0.9999995442134253
12,98514.1015625,19048.0703125,79466.03125,8,80,-60970,-1040526,9.913014113370833,0.9999242914274936,1.9074665794670902,0.997916869126884,8.005547533903743,0.9999998000761661
13,98744.24609375,19324.21484375,79420.03125,-44,80,459302,-1120572,9.918937464425026,0.9999684879393136,1.9133852584919462,0.9991635593696361,8.005552205933082,0.9999996027215872
14,98080.3193359375,18738.2880859375,79342.03125,-19,80,208733,-1040650,9.896052214731194,0.9998205714346217,1.891982747773951,0.9951263795376397,8.004069466957242,0.9999997884593803
15,98740.099609375,19290.068359375,79450.03125,59,80,-570687,-1120542,9.992738554242559,0.9999002699258301,1.9906916051629737,0.9974804048682698,8.002046949079585,0.9999998639229299
16,97471.23828125,18040.20703125,79431.03125,22,80,-201913,-1040561,9.828092923945006,0.9998688041613777,1.8228710614065962,0.9962462642228742,8.005221862538408,0.9999996846929566
17,97952.685546875,18583.654296875,79369.03125,77,80,-751418,-1120623,9.840117279972414,0.9998123748160007,1.8398682955541121,0.9946124178844171,8.000248984418306,0.9999996822955188
18,100732.4091796875,21276.3779296875,79456.03125,-3,80,51279,-1040536,10.135211211040787,0.9999698779959432,2.1301896312564064,0.99931355985448,8.005021579784382,0.9999997636061844
19,99399.626953125,20024.595703125,79375.03125,50,80,-479636,-1120617,10.002859029874289,0.9999607807070312,1.9899265121028815,0.9990649788811681,8.012932517771407,0.9999989006461338
20,98630.396484375,19206.365234375,79424.03125,-58,80,599283,-1040568,9.964970071829944,0.9998213605344629,1.954077563638664,0.9953299736965068,8.01089250819128,0.9999997391007842
21,97950.205078125,18436.173828125,79514.03125,15,80,-131602,-1120478,9.810503888897486,0.9999549395471753,1.7980054848254532,0.9985284677894917,8.012498404072032,0.9999986998120157
22,98840.1240234375,19388.0927734375,79452.03125,21,80,-190484,-1040540,9.972895072108107,0.9999561725705106,1.9638265807402926,0.9988345576824743,8.009068491367811,0.9999996639668275
23,100130.25,20814.21875,79316.03125,48,80,-459307,-1120676,10.102617459894633,0.9999327221300709,2.100490625970981,0.9984551266538709,8.002126833923647,0.9999998114756187
24,98515.4453125,19063.4140625,79452.03125,56,80,-541005,-1040540,9.957956688989055,0.9999583453897625,1.9544785671723304,0.9988978140717563,8.003478121816721,0.9999997484881202
25,98520.365234375,19148.333984375,79372.03125,6,80,-40852,-1120620,9.964896182912344,0.9999121123266406,1.9639527777310946,0.9977449422340595,8.000943405181248,0.9999998295665062
26,100294.5107421875,20877.4794921875,79417.03125,67,80,-649009,-1040575,10.054940429092467,0.9999133604221923,2.053463396901559,0.9979278644026386,8.00147703219091,0.9999997781345995
27,99143.1259765625,19751.0947265625,79392.03125,47,80,-450160,-1120600,10.011532149604237,0.9999296501452499,2.00822146593386,0.9982835291367069,8.003310683670378,0.9999997781958647
28,99586.248046875,20259.216796875,79327.03125,51,80,-490017,-1040665,10.017598216272885,0.9999642825895027,2.014075570349477,0.9991347614636522,8.00352264592341,0.9999998563757995
29,98570.2255859375,19123.1943359375,79447.03125,29,80,-270929,-1120545,9.922637587425713,0.9997831076283403,1.9123692256064235,0.9942003591010933,8.01026836181929,0.9999994992329937
30,100534.146484375,21067.115234375,79467.03125,77,80,-748881,-1040525,10.127501881639015,0.9999153733088716,2.113161032537381,0.9981512678592653,8.014340849101629,0.9999985341657205
31,99640.384765625,20015.353515625,79625.03125,-5,80,69993,-1120367,10.035274048707072,0.9998925925913125,2.030144249950081,0.9973495338898251,8.005129798756986,0.9999999183041703
32,99269.431640625,19736.400390625,79533.03125,15,80,-130319,-1040459,9.907546690172584,0.9999271081466735,1.8940937410473786,0.9980256932610879,8.013452949125206,0.9999994176836491
33,100383.6640625,20883.6328125,79500.03125,-8,80,100867,-1120492,10.096145195144265,0.999874710316659,2.0902864071690304,0.9971018436897463,8.005858787975233,0.9999997699746502
34,100341.626953125,20865.595703125,79476.03125,10,80,-79180,-1040516,10.161275347896632,0.9999221259143972,2.1490467280567294,0.9981562461193559,8.012228619839904,0.9999988987874658
35,99020.388671875,19683.357421875,79337.03125,58,80,-560286,-1120655,9.94681950007076,0.9998351930163959,1.9449280728401244,0.9957089507279275,8.001891427230639,0.9999997647615484
36,98329.2900390625,18849.2587890625,79480.03125,21,80,-191078,-1040512,9.91102616306619,0.9999089693940756,1.901778376917017,0.9975914910199194,8.009247786149174,0.99999961559682
37,100402.5546875,21097.5234375,79305.03125,72,80,-699117,-1120687,10.126372104701778,0.9999451554045522,2.1249389105999787,0.9987590834055535,8.001433194101796,0.9999996832308319
38,99210.7333984375,19746.7021484375,79464.03125,67,80,-650262,-1040528,9.994673301737347,0.9997874638016142,1.986017600710418,0.9944137521258766,8.008655701026928,0.9999995633430556
39,98825.90625,19446.875,79379.03125,34,80,-320364,-1120613,9.995179901521697,0.9999536770218695,1.9907993521409815,0.998879917206565,8.004380549380713,0.9999996880338611
40,98897.37890625,19458.34765625,79439.03125,50,80,-480398,-1040553,9.99826680622328,0.9998867564167205,1.993464555928784,0.9971024284863299,8.004802250294498,0.9999997632507373
41,98251.404296875,18913.373046875,79338.03125,-15,80,168941,-1120654,9.887320402499991,0.9998086373659205,1.8833050605481294,0.9947442918493802,8.004015341951861,0.9999995726608082
42,98288.0703125,18761.0390625,79527.03125,45,80,-431259,-1040465,9.959391167577545,0.9999609752568087,1.9510727578099567,0.9989942995501698,8.008318409767591,0.9999997478694183
43,99322.03125,19892,79430.03125,0,80,19892,-1120562,9.904119456333957,0.9999076343725251,1.89853020874332,0.9974976078456373,8.005589247590635,0.9999997267775219
44,99092.5712890625,19642.5400390625,79450.03125,63,80,-610288,-1040542,10.012497392729662,0.9999484985645308,2.0050960705667973,0.9987310481411642,8.007401322162865,0.9999996743949826
45,98962.6044921875,19568.5732421875,79394.03125,47,80,-450392,-1120598,9.953329646319151,0.9999468555906708,1.9473401223067828,0.9985735698860629,8.005989524012366,0.9999996280947667
46,100225.49609375,20767.46484375,79458.03125,62,80,-599036,-1040534,10.09586100469161,0.9999432083139089,2.0855955263941377,0.9986748846833163,8.010265478297473,0.9999993793588974
47,100022.265625,20488.234375,79534.03125,68,80,-659656,-1120458,10.10928162563202,0.9998181988400568,2.090727648134427,0.9958583467631577,8.018553977497593,0.9999986144933836
48,99610.03125,20255,79355.03125,0,80,20255,-1040637,10.057508092101,0.9999578581330505,2.05442521930923,0.9990091930680531,8.003082872791769,0.9999998826088417
49,98118.541015625,18790.509765625,79328.03125,-3,80,48772,-1120664,9.850885131797043,0.9999613941742752,1.8485530799178276,0.9989174827973306,8.002332051879211,0.999999708587498
50,101447.765625,22075.734375,79372.03125,54,80,-517923,-1040620,10.247724853033386,0.9998580448496681,2.2424661318890458,0.9969703621304664,8.005258721144338,0.9999997509491635
51,99763.5078125,20240.4765625,79523.03125,-10,80,120217,-1120469,10.049694893782206,0.9999069109289402,2.0476452629717454,0.9977495691401219,8.002049630810461,0.9999998075525153
52,100352.4052734375,20923.3740234375,79429.03125,47,80,-449167,-1040563,10.037417346852255,0.9999151474980048,2.034790756166182,0.9979911080134125,8.002626590686074,0.9999997012109592
53,99404.474609375,19832.443359375,79572.03125,-3,80,49830,-1120420,9.97029269079196,0.99990561333699,1.957591178785867,0.997696806037651,8.012701512006092,0.999999417600239
54,98300.07421875,18845.04296875,79455.03125,65,80,-631304,-1040537,9.88459629257293,0.9999133768811219,1.878344531171039,0.997673157244979,8.006251761401895,0.9999997015690907
55,99527.234375,20144.203125,79383.03125,52,80,-500064,-1120609,9.972887996442187,0.9999168171081841,1.9660570783012272,0.997834584075035,8.00683091814096,0.9999997991213372
56,97108.4296875,17643.3984375,79465.03125,28,80,-262447,-1040527,9.764168775130788,0.9999066870993206,1.7596634397819138,0.9971188503832314,8.004505335348878,0.999999698534523
57,98483.548828125,19148.517578125,79335.03125,1,80,9153,-1120657,9.889415960645328,0.9999215886927536,1.8875869329021553,0.9978470850287784,8.001829027743174,0.9999997508877402
58,99864.349609375,20411.318359375,79453.03125,26,80,-239559,-1040539,10.013300932267294,0.9998439135463326,2.011725174052977,0.9962232242811032,8.001575758214315,0.9999998107476383
59,100022.3046875,20619.2734375,79403.03125,23,80,-209304,-1120589,10.087189648954835,0.9998896786077188,2.083071192748249,0.9974331900082813,8.004118456206584,0.9999998111244003
60,99001.07421875,19547.04296875,79454.03125,44,80,-420475,-1040538,9.921275193721236,0.9999472539289408,1.9152054537198593,0.9985851465975746,8.00606974000137,0.9999997652490652
61,100941.5185546875,21646.4873046875,79295.03125,-49,80,511605,-1120697,10.085117777368296,0.9999563395510854,2.0832384721514217,0.9989931303196279,8.001879305216875,0.999999778799466
62,98159.6005859375,18715.5693359375,79444.03125,71,80,-691320,-1040548,9.872575547125313,0.9998850996987968,1.8692275132539395,0.9967630115111741,8.003348033871372,0.9999997479361489
63,98228.7890625,18831.7578125,79397.03125,-20,80,218905,-1120595,9.881535879536525,0.9999145855598052,1.8793444467581228,0.9976909989169145,8.002191432778403,0.9999997918679623
64,98282.40625,18930.375,79352.03125,56,80,-541088,-1040640,9.836511748998888,0.9998531974157134,1.830958930781376,0.995854415148537,8.005552818217511,0.9999997290245181
65,101546.60546875,22188.57421875,79358.03125,4,80,-17814,-1120634,10.164687144634236,0.9998658000667967,2.1546608067813273,0.9969619114881636,8.010026337852912,0.9999996211793359
66,97765.84375,18349.8125,79416.03125,80,80,-781333,-1040576,9.878172674735973,0.9999145103580458,1.8759120241580882,0.9976265510738626,8.002260650577885,0.999999791708431
