session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,99939.9873046875,20505.9560546875,79434.03125,13,80,-109583,-1040558,10.041985455004738,0.9999113117424829,2.036460551222504,0.9977751671148232,8.005524903782236,0.9999996816697291
1,99532.931640625,20166.900390625,79366.03125,-11,80,130208,-1120626,9.9912351159059,0.9999194936901947,1.9913602930792345,0.9979844899093198,7.9998748228266665,0.999999787093451
2,98322.765625,18836.734375,79486.03125,29,80,-271190,-1040506,9.903112794555298,0.9999595617489078,1.8939690261110558,0.9989255045826035,8.00914376844424,0.9999997689040869
3,100331.53125,21001.5,79330.03125,64,80,-619160,-1120662,10.08732251201137,0.999761635705767,2.0845935428984492,0.9944271956366941,8.00272896911292,0.9999998343892266
4,98642.33203125,19252.30078125,79390.03125,13,80,-110751,-1040602,9.892117694757708,0.9999535498382139,1.8887380656024575,0.9987474747005075,8.003379629155255,0.9999998649517022
5,97724.453125,18313.421875,79411.03125,-5,80,68336,-1120581,9.803450596629924,0.9999495445600384,1.7978210122428238,0.9984999009641079,8.005629584387107,0.999999728376324
6,99247.91796875,19806.88671875,79441.03125,12,80,-100177,-1040551,9.970013241426686,0.9998753630754809,1.9649368951183896,0.9968036163696633,8.005076346308302,0.9999997526645726
7,99498.9248046875,20167.8935546875,79331.03125,-43,80,450144,-1120661,9.987790663046406,0.9998956777322636,1.9861191773099907,0.9973993728443074,8.001671485736415,0.9999997482589854
8,98202.765625,18747.734375,79455.03125,66,80,-640864,-1040537,9.99331620536168,0.9999535972854153,1.9847818754906195,0.9988384669212407,8.008534329871063,0.9999996967371553
9,99279.87890625,19961.84765625,79318.03125,-21,80,229926,-1120674,9.926620088466372,0.9998271334336457,1.9290334670755607,0.9955065217318426,7.99758662139081,0.9999997813748992
10,99427.0380859375,20015.0068359375,79412.03125,21,80,-189999,-1040580,10.052208886017311,0.9997042225885329,2.047765828697823,0.9930138480494533,8.00444305731949,0.999999822829078
