session_id,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position,ASH_COATED_OSMIUM_cash,INTARIAN_PEPPER_ROOT_cash,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,99604.9873046875,20654.9560546875,78950.03125,13,80,-109434,-1041042,10.010441121440902,0.9998949897352304,2.056782072363595,0.9975606708558796,7.9536590490773085,0.9999989121473642
1,99301.931640625,20375.900390625,78926.03125,-11,80,130417,-1121066,9.98133201863996,0.9999349361906334,2.018015644471788,0.9983152839082201,7.963316374168174,0.9999987940068262
2,98030.765625,18977.734375,79053.03125,29,80,-271049,-1040939,9.88111448345774,0.9999581647601713,1.9138311831656774,0.9988976214795305,7.96728330029206,0.9999992744782089
3,100052.53125,21295.5,78757.03125,64,80,-618866,-1121235,10.073725269217386,0.999816580828502,2.1243819542523337,0.9955079253115189,7.94934331496505,0.9999988308061165
4,98504.33203125,19485.30078125,79019.03125,13,80,-110518,-1040973,9.891135422320291,0.999962443574212,1.9176039583291165,0.9989888367301231,7.973531463991176,0.9999992998474039
5,97297.453125,18551.421875,78746.03125,-5,80,68574,-1121246,9.756152114683045,0.9999453953385689,1.826845154173065,0.9985716298011088,7.929306960509979,0.9999977680300802
6,99026.91796875,20015.88671875,79011.03125,12,80,-99968,-1040981,9.950089616643188,0.9998770536978918,1.9925043406240641,0.9965427308048675,7.957585276019125,0.999998332461239
7,99191.9248046875,20413.8935546875,78778.03125,-43,80,450390,-1121214,9.974504861252052,0.999871084533429,2.02041510231695,0.9970023945858023,7.954089758935101,0.9999986416383827
8,97839.765625,18964.734375,78875.03125,66,80,-640647,-1041117,9.958506350455268,0.9999484205548909,2.015148331302284,0.9986975143618321,7.943358019152987,0.9999992008021866
9,98650.87890625,20136.84765625,78514.03125,-21,80,230101,-1121478,9.872879071549109,0.9998770110013054,1.950724903383523,0.9962240692325522,7.92215416816559,0.9999965087047944
10,99110.0380859375,20137.0068359375,78973.03125,21,80,-189877,-1041019,10.016571698703142,0.9996883857611292,2.062243676916601,0.992591226233313,7.954328021786538,0.9999990845190725
11,98799.3671875,19973.3359375,78826.03125,-20,80,219889,-1121166,9.976249973770292,0.99994922963548,2.028636932845014,0.998742345676002,7.947613040925274,0.9999974499967617
12,97809.1015625,18932.0703125,78877.03125,8,80,-61086,-1041115,9.842408804729272,0.9999263456032476,1.8950058736264832,0.9976352108148406,7.947402931102788,0.9999980872148393
13,97780.24609375,19135.21484375,78645.03125,-44,80,459113,-1121347,9.824791540090592,0.9999623386600017,1.8979784891778786,0.99920424619254,7.926813050912716,0.9999963636760762
14,97135.3193359375,18437.2880859375,78698.03125,-19,80,208432,-1041294,9.787767679847294,0.9998684333651571,1.8568891214090149,0.9959144483222931,7.930878558438277,0.9999980974911762
15,97979.099609375,19067.068359375,78912.03125,59,80,-570910,-1121080,9.920525311428326,0.9998847292289221,1.96935925567365,0.9973371440556728,7.951166055754676,0.999995764281512
16,96713.23828125,17825.20703125,78888.03125,22,80,-202128,-1041104,9.749264179360138,0.9998435485332695,1.7990710361343716,0.9957175150609331,7.950193143225765,0.9999989987945266
17,96845.685546875,18367.654296875,78478.03125,77,80,-751634,-1121514,9.720828813594004,0.9997612812657142,1.8116441408078705,0.9938354158967312,7.9091846727861315,0.9999970807500574
18,100001.4091796875,21107.3779296875,78894.03125,-3,80,51110,-1041098,10.071357064554359,0.9999709119587568,2.1134477705249877,0.9993704573967865,7.957909294029373,0.9999992808233434
19,98482.626953125,19882.595703125,78600.03125,50,80,-479778,-1121392,9.912764898795597,0.9999522855633577,1.976661140954987,0.9989787236033492,7.936103757840612,0.9999962624063705
20,97735.396484375,19007.365234375,78728.03125,-58,80,599084,-1041264,9.864583020290985,0.9997993872510801,1.9295835030117234,0.9946674008681027,7.934999517279259,0.9999993511881089
21,97137.205078125,18329.173828125,78808.03125,15,80,-131709,-1121184,9.724068606855528,0.9999524424689111,1.7874582484899808,0.9986383114719952,7.936610358365549,0.999997972015775
22,97957.1240234375,19237.0927734375,78720.03125,21,80,-190635,-1041272,9.888056524106059,0.9999537689162415,1.9502813566968404,0.9987750737478661,7.937775167409219,0.9999991450060886
23,99201.25,20553.21875,78648.03125,48,80,-459568,-1121344,10.000182383628207,0.9999343286457312,2.0684512833825877,0.9985121076871392,7.931731100245622,0.9999988200815341
24,97668.4453125,18903.4140625,78765.03125,56,80,-541165,-1041227,9.878448567437708,0.999956829599496,1.9367508692250535,0.9989443893652326,7.941697698212653,0.9999990471446113
25,97776.365234375,18869.333984375,78907.03125,6,80,-41131,-1121085,9.878977986825932,0.9999296064990925,1.9298711822602785,0.9981311674699772,7.949106804565657,0.9999986012418336
26,99562.5107421875,20616.4794921875,78946.03125,67,80,-649270,-1041046,9.98145850045789,0.9999036213450967,2.0270879011710843,0.9977591677910969,7.954370599286805,0.9999977901816104
27,98163.1259765625,19576.0947265625,78587.03125,47,80,-450335,-1121405,9.9169016138162,0.9999255823424433,1.9950605795562515,0.9981545621116242,7.921841034259956,0.9999970818480708
28,98851.248046875,20029.216796875,78822.03125,51,80,-490247,-1041170,9.950160225390132,0.9999673161959336,1.9928746534354678,0.9991695474669254,7.957285571954666,0.9999988577557979
29,97741.2255859375,18925.1943359375,78816.03125,29,80,-271127,-1121176,9.830203301636995,0.9997385913420243,1.8921574233603053,0.9933543635382331,7.938045878276691,0.9999972387200058
30,99915.4453125,20842.115234375,79073.330078125,77,77,-749106,-998919,10.057381295415537,0.9998994520431274,2.087507751534848,0.9977858338053732,7.969873543880684,0.9999988210318949
31,98681.384765625,19809.353515625,78872.03125,-5,80,69787,-1121120,9.936860950594875,0.9998988797719579,2.0102094355167326,0.9975867782259351,7.926651515078147,0.9999995742333728
32,98409.12890625,19483.400390625,78925.728515625,15,73,-130572,-943067,9.817953206569983,0.9999236536024476,1.8673584079440253,0.997838031066095,7.950594798625959,0.99999911884201
33,99401.6640625,20685.6328125,78716.03125,-8,80,100669,-1121276,9.993910909358846,0.9998744693347819,2.0686800963629675,0.9969821719407589,7.925230812995878,0.9999989145901866
34,99353.626953125,20557.595703125,78796.03125,10,80,-79488,-1041196,10.055999394921027,0.9999219027154532,2.108240582928668,0.9980516353641281,7.947758811992361,0.9999985402617299
35,98296.388671875,19602.357421875,78694.03125,58,80,-560367,-1121298,9.871046515688272,0.999823621341137,1.9349388566402321,0.9955053885955968,7.936107659048034,0.9999991808243731
36,97583.2900390625,18682.2587890625,78901.03125,21,80,-191245,-1041091,9.843372340690415,0.999905252245453,1.8853950335531835,0.9974364269458422,7.957977307137233,0.9999984128430951
37,99588.5546875,20859.5234375,78729.03125,72,80,-699355,-1121263,10.04554648322494,0.9999252540706495,2.0945756711783465,0.9983450931291331,7.950970812046596,0.9999985291088327
38,98540.7333984375,19609.7021484375,78931.03125,67,80,-650399,-1041061,9.923872118892263,0.9997572625712986,1.9705914092821561,0.9938963805108043,7.953280709610104,0.9999985712276767
39,97936.90625,19206.875,78730.03125,34,80,-320604,-1121262,9.898961743068643,0.9999459172819742,1.9645074471040624,0.9987035146222156,7.934454295964578,0.9999991832341582
40,98279.37890625,19273.34765625,79006.03125,50,80,-480583,-1040986,9.935033073966709,0.999917077231296,1.9767707018796663,0.9976307484879139,7.958262372087044,0.9999987949838764
41,97422.404296875,18736.373046875,78686.03125,-15,80,168764,-1121306,9.802179323902646,0.9997838333380316,1.8633177665152105,0.9942348308123282,7.938861557387438,0.9999991396093187
42,98365.7578125,19514.7265625,78851.03125,69,80,-670516,-1041141,9.987966940992118,0.9999136813326052,2.0396020525332705,0.997735430475511,7.94836488845885,0.9999967392893664
43,98585.03125,19731,78854.03125,0,80,19731,-1121138,9.828733299979627,0.9999103966466428,1.8808402684724206,0.9975275424864822,7.947893031507204,0.9999994451423855
44,98408.5712890625,19484.5400390625,78924.03125,63,80,-610446,-1041068,9.94081969488505,0.9999486780991869,1.987936026133197,0.9986574103442811,7.952883668751853,0.9999993149148647
45,97996.6044921875,19282.5732421875,78714.03125,47,80,-450678,-1121278,9.854131777064376,0.9999485758571469,1.9139874022172556,0.9987308724001603,7.940144374847124,0.9999986791851759
46,99372.49609375,20598.46484375,78774.03125,62,80,-599205,-1041218,10.010889031172903,0.999943025453579,2.066298255917165,0.9986885021906879,7.944590775255743,0.9999967808678163
47,99427.265625,20415.234375,79012.03125,68,80,-659729,-1120980,10.047201017129515,0.9998150310570201,2.0823382610056593,0.9956918254794348,7.96486275612385,0.9999992096516033
48,98814.03125,19999,78815.03125,0,80,19999,-1041177,9.97975012598642,0.999942063999983,2.027936294052341,0.9987189146438096,7.951813831934078,0.9999992573817053
49,97228.541015625,18678.509765625,78550.03125,-3,80,48660,-1121442,9.76535236092276,0.9999505118637405,1.8375790159075889,0.998819111519039,7.927773345015175,0.9999931451221972
50,100759.765625,21965.734375,78794.03125,54,80,-518033,-1041198,10.179456231241744,0.9998606625798098,2.2328840221095696,0.9969893489183974,7.946572209132176,0.999999370928779
51,98982.5078125,20022.4765625,78960.03125,-10,80,119999,-1121032,9.96815524986502,0.9999106107271202,2.022769424944987,0.9981448408396332,7.945385824920034,0.9999979356542509
52,99589.4052734375,20731.3740234375,78858.03125,47,80,-449359,-1041134,9.966849474682713,0.9999024707009923,2.0143486333447544,0.997685030626914,7.952500841337955,0.9999979894463095
53,98445.474609375,19726.443359375,78719.03125,-3,80,49724,-1121273,9.855625114358709,0.9999107183951582,1.9473944791759,0.9979410263643074,7.908230635182809,0.999996941598122
54,97559.07421875,18667.04296875,78892.03125,65,80,-631482,-1041100,9.806975925428265,0.9998954930322458,1.8568387882439814,0.9971988464976396,7.950137137184279,0.9999994354931301
55,98391.21484375,20025.18359375,78366.03125,47,80,-450163,-1121626,9.867688730770814,0.9999225529309346,1.9553044351126458,0.9979945262692091,7.912384295658168,0.9999983083882558
56,96456.4296875,17461.3984375,78995.03125,28,80,-262629,-1040997,9.699341009958502,0.9998963201755048,1.7424074296973537,0.9970929513179883,7.956933580261151,0.9999990599205364
57,97759.548828125,18875.517578125,78884.03125,1,80,8880,-1121108,9.811972614215186,0.999923157694991,1.8588498470592953,0.9979499710942253,7.953122767155891,0.9999988426105129
58,99117.349609375,20247.318359375,78870.03125,26,80,-239723,-1041122,9.940952102602138,0.9998096910002746,1.9953071685927968,0.9956089096512133,7.9456449340093345,0.9999986093389707
59,99210.3046875,20291.2734375,78919.03125,23,80,-209632,-1121073,10.000534905220338,0.999907203681132,2.0483617626171546,0.9977779851234789,7.952173142603185,0.9999994939963729
60,98122.07421875,19376.04296875,78746.03125,44,80,-420646,-1041246,9.837781505638748,0.9999232920908712,1.9000052060158568,0.9982642929496217,7.937776299622891,0.9999971351845663
61,100090.5185546875,21475.4873046875,78615.03125,-49,80,511434,-1121377,9.996338115796702,0.9999391192739308,2.0671840989688777,0.9988788173329394,7.929154016827823,0.9999950853111514
62,97293.6005859375,18461.5693359375,78832.03125,71,80,-691574,-1041160,9.790290699165745,0.9999069007501772,1.8455132815687971,0.9972146936925647,7.944777417596946,0.9999978178152474
63,97452.7890625,18651.7578125,78801.03125,-20,80,218725,-1121191,9.809778344934069,0.9999130307250929,1.8626727495654058,0.9974650846740374,7.9471055953686625,0.9999992598164861
64,97553.40625,18777.375,78776.03125,56,80,-541241,-1041216,9.767398140025806,0.999833037615867,1.8173578809373656,0.9954220991780165,7.9500402590884365,0.9999984866446485
65,100500.60546875,21919.57421875,78581.03125,4,80,-18083,-1121411,10.051631275311362,0.999820951843675,2.1260797370155164,0.9964406865099845,7.925551538295843,0.9999980701242478
66,97098.84375,18177.8125,78921.03125,80,80,-781505,-1041071,9.810782249075807,0.9998964683678049,1.8550170780271389,0.9972084713513404,7.955765171048668,0.9999983683068453
67,97533.2783203125,18698.2470703125,78835.03125,59,80,-571068,-1121157,9.81316352465014,0.9999208349827502,1.869629575847733,0.99783148923166,7.943533948802405,0.9999992868126253
68,98398.1474609375,19363.1162109375,79035.03125,-19,80,209370,-1040957,9.887646658500628,0.9997940303687091,1.9344925914277915,0.9949439473089604,7.953154067072837,0.9999986299051955
69,98786.0400390625,20032.0087890625,78754.03125,31,80,-290021,-1121238,9.947955305263347,0.9998934411769249,2.0093452573907267,0.9972258760854111,7.938610047872626,0.9999979925834166
